117575457,sqlagent_jobsteps_clust,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
117575457,sqlagent_jobsteps_nc1,2,2,NONCLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
117575457,sqlagent_jobsteps_nc2,3,2,NONCLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
133575514,sqlagent_job_history_clust,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
133575514,sqlagent_job_history_nc1,2,2,NONCLUSTERED,0,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
149575571,,0,0,HEAP,0,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
149575571,sqlagent_jobsteps_logs_nc1,2,2,NONCLUSTERED,0,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
165575628,plan_persist_query_text_cidx,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
165575628,plan_persist_query_text_idx1,2,2,NONCLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
181575685,plan_persist_query_cidx,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
181575685,plan_persist_query_idx1,2,2,NONCLUSTERED,0,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
197575742,plan_persist_plan_cidx,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
197575742,plan_persist_plan_idx1,2,2,NONCLUSTERED,0,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
213575799,plan_persist_runtime_stats_cidx,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
213575799,plan_persist_runtime_stats_idx1,2,2,NONCLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
229575856,plan_persist_runtime_stats_interval_cidx,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
229575856,plan_persist_runtime_stats_interval_idx1,2,2,NONCLUSTERED,0,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
245575913,plan_persist_context_settings_cidx,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
261575970,plan_persist_query_hints_cidx,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
261575970,plan_persist_query_hints_idx1,2,2,NONCLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
277576027,plan_persist_query_template_parameterization_cidx,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
277576027,plan_persist_query_template_parameterization_idx1,2,2,NONCLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
293576084,plan_persist_wait_stats_cidx,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
293576084,plan_persist_wait_stats_idx1,2,2,NONCLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
546100986,,0,0,HEAP,0,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
565577053,,0,0,HEAP,0,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
581577110,,0,0,HEAP,0,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
885578193,PK__Departme__B2079BED4CF066BE,1,1,CLUSTERED,1,1,0,1,0,0,0,0,0,0,1,1,0,,,0,0
981578535,PK__Professo__900359493603F51C,1,1,CLUSTERED,1,1,0,1,0,0,0,0,0,0,1,1,0,,,0,0
1045578763,PK__StudentG__DCEA17E49FC20C6B,1,1,CLUSTERED,1,1,0,1,0,0,0,0,0,0,1,1,0,,,0,0
1093578934,PK__Student__32C52B9950C9DDF7,1,1,CLUSTERED,1,1,0,1,0,0,0,0,0,0,1,1,0,,,0,0
1141579105,PK__Classroo__11618EAA1391FC2F,1,1,CLUSTERED,1,1,0,1,0,0,0,0,0,0,1,1,0,,,0,0
1173579219,PK__Course__C92D71A7E1808C36,1,1,CLUSTERED,1,1,0,1,0,0,0,0,0,0,1,1,0,,,0,0
1237579447,PK__Exam__297521C76B66E9EE,1,1,CLUSTERED,1,1,0,1,0,0,0,0,0,0,1,1,0,,,0,0
1285579618,PK__ExamResu__B66D83E7DC624C87,1,1,CLUSTERED,1,1,0,1,0,0,0,0,0,0,1,1,0,,,0,0
1349579846,PK__Homework__FDE46A72B4E0424F,1,1,CLUSTERED,1,1,0,1,0,0,0,0,0,0,1,1,0,,,0,0
1397580017,PK__Attendan__8B69261CC53C2D7E,1,1,CLUSTERED,1,1,0,1,0,0,0,0,0,0,1,1,0,,,0,0
1461580245,PK__CourseEn__E31874CD6DFCDFBD,1,1,CLUSTERED,1,1,0,1,0,0,0,0,0,0,1,1,0,,,0,0
1993058136,queue_clustered_index,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
1993058136,queue_secondary_index,2,2,NONCLUSTERED,1,1,0,0,0,0,0,0,0,0,1,0,0,,,0,0
2025058250,queue_clustered_index,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
2025058250,queue_secondary_index,2,2,NONCLUSTERED,1,1,0,0,0,0,0,0,0,0,1,0,0,,,0,0
2057058364,queue_clustered_index,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
2057058364,queue_secondary_index,2,2,NONCLUSTERED,1,1,0,0,0,0,0,0,0,0,1,0,0,,,0,0
2073058421,FSTSClusIdx,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
2073058421,FSTSNCIdx,2,2,NONCLUSTERED,0,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
2089058478,ci_commit_ts,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
2089058478,si_xdes_id,2,2,NONCLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
2105058535,FFtUpdateIdx,1,1,CLUSTERED,1,1,0,0,0,0,0,0,0,0,1,1,0,,,0,0
