dm_tran_global_recovery_transactions,-721159007,,4,0,V ,VIEW,2019-09-13 17:53:23.227,2019-09-13 17:53:23.230,1,0,0,0,0,0,0,0,0,0
dm_external_script_execution_stats,-720428490,,4,0,V ,VIEW,2019-09-13 17:53:22.760,2019-09-13 17:53:22.763,1,0,0,0,0,0,0,0,0,0
dm_db_xtp_object_stats,-717553525,,4,0,V ,VIEW,2019-09-13 17:54:15.683,2019-09-13 17:54:15.687,1,0,0,0,0,0,0,0,0,0
dm_filestream_non_transacted_handles,-708092877,,4,0,V ,VIEW,2019-09-13 17:53:26.683,2019-09-13 17:53:26.687,1,0,0,0,0,0,0,0,0,0
ROUTINES,-693561101,,3,0,V ,VIEW,2019-09-13 17:53:37.327,2019-09-13 17:53:37.330,1,0,0,0,0,0,0,0,0,0
dm_xe_session_targets,-689794237,,4,0,V ,VIEW,2019-09-13 17:53:22.690,2019-09-13 17:53:22.693,1,0,0,0,0,0,0,0,0,0
dm_audit_actions,-686562332,,4,0,V ,VIEW,2019-09-13 17:53:16.703,2019-09-13 17:53:16.707,1,0,0,0,0,0,0,0,0,0
dm_hadr_availability_group_states,-683019598,,4,0,V ,VIEW,2019-09-13 17:53:23.147,2019-09-13 17:53:23.157,1,0,0,0,0,0,0,0,0,0
database_query_store_options,-680277963,,4,0,V ,VIEW,2019-09-13 17:53:33.987,2019-09-13 17:53:33.990,1,0,0,0,0,0,0,0,0,0
dm_os_ring_buffers,-675193454,,4,0,V ,VIEW,2019-09-13 17:53:22.623,2019-09-13 17:53:22.627,1,0,0,0,0,0,0,0,0,0
dm_hadr_physical_seeding_stats,-672085049,,4,0,V ,VIEW,2019-09-13 17:53:23.240,2019-09-13 17:53:23.243,1,0,0,0,0,0,0,0,0,0
dm_db_xtp_table_memory_stats,-667123516,,4,0,V ,VIEW,2019-09-13 17:54:15.737,2019-09-13 17:54:15.740,1,0,0,0,0,0,0,0,0,0
DOMAIN_CONSTRAINTS,-666781024,,3,0,V ,VIEW,2019-09-13 17:53:37.290,2019-09-13 17:53:37.293,1,0,0,0,0,0,0,0,0,0
dm_db_missing_index_groups,-663312131,,4,0,V ,VIEW,2019-09-13 17:53:22.157,2019-09-13 17:53:22.160,1,0,0,0,0,0,0,0,0,0
dm_hadr_cluster_members,-661340934,,4,0,V ,VIEW,2019-09-13 17:53:23.160,2019-09-13 17:53:23.163,1,0,0,0,0,0,0,0,0,0
dm_db_uncontained_entities,-657753107,,4,0,V ,VIEW,2019-09-13 17:53:23.670,2019-09-13 17:53:23.673,1,0,0,0,0,0,0,0,0,0
