wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,769,AM_INDBUILD_ALLOCATION
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,870,AM_SCHEMAMGR_UNSHARED_CACHE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1176,ASSEMBLY_FILTER_HASHTABLE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,361,ASSEMBLY_LOAD
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,115,ASYNC_DISKPOOL_LOCK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,98,ASYNC_IO_COMPLETION
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,926,ASYNC_OP_COMPLETION
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,924,ASYNC_OP_CONTEXT_READ
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,925,ASYNC_OP_CONTEXT_WRITE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,316,ASYNC_TRANSPORT_CONNECTION_DISPATCH
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,314,ASYNC_TRANSPORT_DISPATCH
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,320,ASYNC_TRANSPORT_DISPATCH_MUTEX
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,318,ASYNC_TRANSPORT_FLOW_CONTROL
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,315,ASYNC_TRANSPORT_PERIODIC_WORK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,317,ASYNC_TRANSPORT_STREAM
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,319,ASYNC_TRANSPORT_TASK_ABORT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,651,AUDIT_CLOSE_EXPIRED_LOGS_MGR_RWLOCK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,656,AUDIT_GROUPCACHE_LOCK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,655,AUDIT_LOGINCACHE_LOCK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,652,AUDIT_ON_DEMAND_TARGET_LOCK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,653,AUDIT_SESSIONS_LOCK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,650,AUDIT_XE_SESSION_MGR
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,136,BACKUP
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1213,BACKUP_INMEM_DIFFLIST_READ_ACCESS
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1214,BACKUP_INMEM_DIFFLIST_WRITE_ACCESS
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,249,BACKUP_OPERATOR
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,137,BACKUPBUFFER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,138,BACKUPIO
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,139,BACKUPTHREAD
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,248,BAD_PAGE_PROCESS
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1073,BATCH_MODE_SORT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,201,BITMAP_ALLOCATION
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,203,BITMAP_BUILD
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,200,BITMAP_REPARTITION
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,202,BITMAP_REPLICATION
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1210,BLOB_CONTAINER_TABLE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1086,BLOB_METADATA
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1152,BOOST_CPU_TASK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,266,BROKER_CONNECTION_RECEIVE_TASK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,721,BROKER_DISPATCHER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,302,BROKER_ENDPOINT_STATE_MUTEX
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,179,BROKER_EVENTHANDLER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,722,BROKER_FORWARDER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,265,BROKER_INIT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,177,BROKER_MASTERSTART
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,120,BROKER_RECEIVE_WAITFOR
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,178,BROKER_REGISTERALLENDPOINTS
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,175,BROKER_SERVICE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,176,BROKER_SHUTDOWN
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1066,BROKER_START
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,417,BROKER_TO_FLUSH
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,719,BROKER_TRANSMISSION_OBJECT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,720,BROKER_TRANSMISSION_TABLE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,718,BROKER_TRANSMISSION_WORK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,174,BROKER_TRANSMITTER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,289,BUILTIN_HASHKEY_MUTEX
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,674,CHANGE_TRACKING_WAITFORCHANGES
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,623,CHANNELMAPLIST
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,740,CHECK_EXPRESSION_CACHE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,363,CHECK_PRINT_RECORD
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1118,CHECK_SCANNER_MUTEX
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1121,CHECK_TABLES_INIT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1122,CHECK_TABLES_SINGLE_SCAN
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1123,CHECK_TABLES_THREAD_BARRIER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,132,CHECKPOINT_QUEUE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,101,CHKPT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,620,CLEAR_DB
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1227,CLONEDB_CHECKDB
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1028,CLOUD_ALL_PARTITIONS_STARTUP
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,334,CLOUD_FABRIC_ENQUEUE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,331,CLOUD_FABRIC_PAIRUP
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,333,CLOUD_FABRIC_RELEASE_ALL
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,332,CLOUD_FABRIC_WAIT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,235,CLR_AUTO_EVENT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,232,CLR_CRST
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,234,CLR_MANUAL_EVENT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,358,CLR_MEMORY_SPY_ACCESS
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,236,CLR_MONITOR
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,237,CLR_RWLOCK_READER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,238,CLR_RWLOCK_WRITER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,233,CLR_SEMAPHORE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,231,CLR_TASK_JOIN
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,230,CLR_TASK_START
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,359,CLRHOST_STATE_ACCESS
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,635,CM_CONFIG
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,634,CM_DIRECTORY
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,771,CM_ENLISTMENT_MAIN
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,773,CM_ENLISTMENT_QUEUE_ACCESS
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,627,CM_FC_AGENT
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,626,CM_FC_QUEUE_MANAGER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,628,CM_FORCED_CLOSE_SVC
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,637,CM_MAIN
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,636,CM_NOTIFICATION
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,633,CM_SHUTDOWN
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,639,CM_STATE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,772,CMA_COMM
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,776,CMA_ENLISTMENT_SHUTDOWN
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,638,CMA_MAIN
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,774,CMA_QUEUE_ACCESS
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,640,CMA_STATE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,775,CMA_UPDATE_INCARNATION
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,192,CMEMPARTITIONED
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,191,CMEMTHREAD
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1034,COLUMNSTORE_BUILD_THROTTLE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1179,COLUMNSTORE_COLUMNDATASET_SESSION_LIST
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,429,COMMIT_TABLE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1082,CONFIGURE_CERTIFICATES
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1081,CONFIGURE_SERVER
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1083,CONFIGURE_SERVER_COMPLETE
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1090,CONNECTION_ENDPOINT_LOCK
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,1160,CONNECTION_RESET_FINISH
wait_types,BD97CC63-3F38-4922-AA93-607BD12E78B2,864,COOP_SCAN
