FK__Course__Professo__47DBAE45	1205579333	F 	1	0	0	0	0	1173579219	2019-11-10 11:05:56.737	0	0	0	F 	0	11	0	2019-11-10 11:05:56.737	0	0	0	0	0	0	0
FK__Course__Classroo__48CFD27E	1221579390	F 	1	0	0	0	0	1173579219	2019-11-10 11:05:56.743	0	0	0	F 	0	11	0	2019-11-10 11:05:56.743	0	0	0	0	0	0	0
Exam	1237579447	U 	1	0	0	0	0	0	2019-11-10 11:05:56.750	0	0	0	U 	1	3	0	2019-11-10 11:05:56.750	0	0	0	0	0	0	0
PK__Exam__297521C76B66E9EE	1253579504	PK	1	0	0	0	0	1237579447	2019-11-10 11:05:56.750	0	0	0	K 	0	9	0	2019-11-10 11:05:56.750	0	0	0	0	0	0	0
FK__Exam__CourseId__4BAC3F29	1269579561	F 	1	0	0	0	0	1237579447	2019-11-10 11:05:56.750	0	0	0	F 	0	11	0	2019-11-10 11:05:56.750	0	0	0	0	0	0	0
ExamResults	1285579618	U 	1	0	0	0	0	0	2019-11-10 11:05:56.757	0	0	0	U 	1	3	0	2019-11-10 11:05:56.757	0	0	0	0	0	0	0
PK__ExamResu__B66D83E7DC624C87	1301579675	PK	1	0	0	0	0	1285579618	2019-11-10 11:05:56.760	0	0	0	K 	0	9	0	2019-11-10 11:05:56.760	0	0	0	0	0	0	0
FK__ExamResul__ExamI__4E88ABD4	1317579732	F 	1	0	0	0	0	1285579618	2019-11-10 11:05:56.760	0	0	0	F 	0	11	0	2019-11-10 11:05:56.760	0	0	0	0	0	0	0
FK__ExamResul__Stude__4F7CD00D	1333579789	F 	1	0	0	0	0	1285579618	2019-11-10 11:05:56.760	0	0	0	F 	0	11	0	2019-11-10 11:05:56.760	0	0	0	0	0	0	0
Homework	1349579846	U 	1	0	0	0	0	0	2019-11-10 11:05:56.767	0	0	0	U 	1	3	0	2019-11-10 11:05:56.767	0	0	0	0	0	0	0
PK__Homework__FDE46A72B4E0424F	1365579903	PK	1	0	0	0	0	1349579846	2019-11-10 11:05:56.767	0	0	0	K 	0	9	0	2019-11-10 11:05:56.767	0	0	0	0	0	0	0
FK__Homework__Course__52593CB8	1381579960	F 	1	0	0	0	0	1349579846	2019-11-10 11:05:56.767	0	0	0	F 	0	11	0	2019-11-10 11:05:56.767	0	0	0	0	0	0	0
Attendance	1397580017	U 	1	0	0	0	0	0	2019-11-10 11:05:56.773	0	0	0	U 	1	3	0	2019-11-10 11:05:56.773	0	0	0	0	0	0	0
PK__Attendan__8B69261CC53C2D7E	1413580074	PK	1	0	0	0	0	1397580017	2019-11-10 11:05:56.773	0	0	0	K 	0	9	0	2019-11-10 11:05:56.773	0	0	0	0	0	0	0
FK__Attendanc__Stude__5535A963	1429580131	F 	1	0	0	0	0	1397580017	2019-11-10 11:05:56.773	0	0	0	F 	0	11	0	2019-11-10 11:05:56.773	0	0	0	0	0	0	0
FK__Attendanc__Cours__5629CD9C	1445580188	F 	1	0	0	0	0	1397580017	2019-11-10 11:05:56.773	0	0	0	F 	0	11	0	2019-11-10 11:05:56.773	0	0	0	0	0	0	0
CourseEnrollment	1461580245	U 	1	0	0	0	0	0	2019-11-10 11:05:56.780	0	0	0	U 	1	3	0	2019-11-10 11:05:56.780	0	0	0	0	0	0	0
PK__CourseEn__E31874CD6DFCDFBD	1477580302	PK	1	0	0	0	0	1461580245	2019-11-10 11:05:56.780	0	0	0	K 	0	9	0	2019-11-10 11:05:56.780	0	0	0	0	0	0	0
FK__CourseEnr__Cours__59063A47	1493580359	F 	1	0	0	0	0	1461580245	2019-11-10 11:05:56.780	0	0	0	F 	0	11	0	2019-11-10 11:05:56.780	0	0	0	0	0	0	0
FK__CourseEnr__Stude__59FA5E80	1509580416	F 	1	0	0	0	0	1461580245	2019-11-10 11:05:56.780	0	0	0	F 	0	11	0	2019-11-10 11:05:56.780	0	0	0	0	0	0	0
TestProcedure	1525580473	P 	1	0	0	0	0	0	2019-11-12 06:30:37.400	0	0	0	P 	0	4	0	2019-11-12 06:30:37.400	0	0	0	0	0	0	0
QueryNotificationErrorsQueue	1977058079	SQ	1	0	0	0	0	0	2009-04-13 12:59:13.483	0	0	0	SQ	0	0	0	2009-04-13 12:59:13.483	0	0	0	0	0	2	0
queue_messages_1977058079	1993058136	IT	4	0	0	0	0	1977058079	2009-04-13 12:59:13.483	0	0	0	IT	0	0	0	2009-04-13 12:59:13.483	0	0	0	0	0	2	0
EventNotificationErrorsQueue	2009058193	SQ	1	0	0	0	0	0	2009-04-13 12:59:13.500	0	0	0	SQ	0	0	0	2009-04-13 12:59:13.500	0	0	0	0	0	2	0
queue_messages_2009058193	2025058250	IT	4	0	0	0	0	2009058193	2009-04-13 12:59:13.500	0	0	0	IT	0	0	0	2009-04-13 12:59:13.500	0	0	0	0	0	2	0
ServiceBrokerQueue	2041058307	SQ	1	0	0	0	0	0	2009-04-13 12:59:13.500	0	0	0	SQ	0	0	0	2009-04-13 12:59:13.500	0	0	0	0	0	2	0
queue_messages_2041058307	2057058364	IT	4	0	0	0	0	2041058307	2009-04-13 12:59:13.500	0	0	0	IT	0	0	0	2009-04-13 12:59:13.500	0	0	0	0	0	2	0
filestream_tombstone_2073058421	2073058421	IT	4	0	0	0	0	0	2019-09-13 17:53:09.027	0	0	0	IT	0	0	0	2019-09-13 17:53:09.027	0	0	0	0	0	2	0
syscommittab	2089058478	IT	4	0	0	0	0	0	2019-09-13 17:53:09.033	0	0	0	IT	0	0	0	2019-09-13 17:53:09.033	0	0	0	0	0	2	0
filetable_updates_2105058535	2105058535	IT	4	0	0	0	0	0	2019-09-13 17:53:09.190	0	0	0	IT	0	0	0	2019-09-13 17:53:09.190	0	0	0	0	0	2	0
