xe_engine_init,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,XE engine initialized,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
xe_engine_final,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,XE engine finalized,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
xe_client_init_start,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,"XE client beginning initialization m_packageVersion=%I64d, m_targetVersion=%I64d, m_clientVersion=%I64d, m_servicesVersion=%I64d, m_registerVersion=%I64d.  Search option = %I64d.",,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
xe_client_init_finish,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,XE client initialization complete result %I64d.,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
xe_engine_build_module_list,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,"XE Engine build module list state: %I64d, address: %I64d.",,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
xe_engine_build_module_list_finish,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,XE Engine build module result %I64d.,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
msg_oom,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Out of memory,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
cattr_type_mismatch,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Customizable attribute at index %I64d is not of type %I64d.%I64d.%I64d,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
cattr_duplicate,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,"Duplicate customizable attributes %I64d, %I64d on object %I64d.%I64d",,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
cattr_nonexistent,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Customizable attribute at index %I64d does not exist on object %I64d.%I64d.%I64d,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
invalid_target_param,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Target parameter at index %I64d is invalid,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
target_cattr_missing,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,"Mandatory customizable attribute '%ws' is missing for target, '%ws'.",,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
target_cattr_invalid,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,"For target, '%ws', the customizable attribute, '%ws', does not exist.",,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
target_cattr_duplicate,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,"For target, '%ws' the customizable attribute, '%ws', was specified multiple times.",,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
file_target_syncerror,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,"File Target encountered synchronization error, mode=%I64d",,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
file_target_log_create_fail,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,The operating system returned error %I32u: '%ws' while creating the file '%ws'.,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
file_target_md_ser_fail,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,"File Target could not serialize metadata, package Id=%I64d",,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
file_target_log_write_fail,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,"File Target could not write to a log file with offset=%I64d, length=%I64d, error=%I64d",,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
file_target_log_disk_full,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,File Target has been paused because the disk is full. It will resume after enough space to hold a file is available.,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
file_target_log_op_fail,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,"File Target could not operate on a log file, error=%I64d",,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
file_target_canonicalize_path,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,Failed to canonicalize the paths specified by the filename and metadatafile parameters for the file target.,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
etw_target_insufficient_buf,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,The %I32u KB buffer size specified is too low for the ETW target. Increase the size and retry your command.,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
etw_target_invalid_path,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,The log file path '%ws' to the ETW target is invalid. Verify that the path exists and that the process startup account has access to the log file.,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
etw_os_error,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,An error occurred while creating the log file '%ws'. Operating system error %I32u: '%ws'.,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
etw_name_in_use,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,The default ETW session has already been started with the name '%ws'. Either stop the existing ETW session or specify the same name for the default ETW session and try your command again.,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
etw_access_denied,message,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,The operating system returned error 5 (ACCESS_DENIED) while creating an ETW tracing session. ErrorFormat: Ensure that the SQL Server startup account is a member of the 'Performance Log Users' group and then retry your command.,,,null,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,0
