50	2	0x4D0000000100	2	0x4D0000000100	9	3	1	1	2	2	34	7	0	0	285	271	0	0	0	0x4E0000000100	0	0	0		nc1		8000	34
50	2	0x4F0000000100	3	0x4F0000000100	9	3	1	1	2	2	34	7	0	0	285	271	0	0	0	0x500000000100	0	0	0		nc2		8000	34
50	8388672		17		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000004_00000032		8000	0
50	8388672		18		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_0000000D_00000032		8000	0
51	18	0x000000000000	1	0x000000000000	34	3	1	0	0	0	0	0	0	0	310	16	0	0	0	0x000000000000	0	0	0		clst		8000	0
51	2	0x000000000000	2	0x000000000000	10	6	1	0	0	0	0	0	0	0	286	275	0	0	0	0x000000000000	0	0	0		nc		8000	0
54	18	0x7C0000000100	1	0xA30000000100	39	2	1	6	24	12	255	306	0	0	315	15	0	0	0	0x7D0000000100	0	0	0		clst		8000	255
54	2	0x7E0000000100	2	0x500100000100	9	4	1	2	10	4	255	306	0	0	285	274	0	0	0	0x7F0000000100	0	0	0		nc		8000	255
54	8388672		17		0	1	0	0	0	0	0	59	0	0	0		0	0	0		0	0	0		_WA_Sys_00000002_00000036		8000	0
54	8388672		18		0	1	0	0	0	0	0	59	0	0	0		0	0	0		0	0	0		_WA_Sys_00000004_00000036		8000	0
54	8388672		19		0	1	0	0	0	0	0	59	0	0	0		0	0	0		0	0	0		_WA_Sys_00000005_00000036		8000	0
54	8388672		20		0	1	0	0	0	0	0	59	0	0	0		0	0	0		0	0	0		_WA_Sys_00000007_00000036		8000	0
54	8388672		21		0	1	0	0	0	0	0	4	0	0	0		0	0	0		0	0	0		_WA_Sys_00000008_00000036		8000	0
55	18	0x8C0000000100	1	0x940000000100	28	3	1	3	22	9	458	397	0	0	32	19	0	0	0	0x8D0000000100	0	0	0		clst		8000	458
55	2	0x340000000100	2	0x300100000100	17	7	1	2	10	4	458	266	0	0	21	23	0	0	0	0x370000000100	0	0	0		nc1		8000	458
55	8388672		17		0	1	0	0	0	0	0	36	0	0	0		0	0	0		0	0	0		_WA_Sys_00000006_00000037		8000	0
55	8388672		18		0	1	0	0	0	0	0	36	0	0	0		0	0	0		0	0	0		_WA_Sys_00000005_00000037		8000	0
55	8388672		19		0	1	0	0	0	0	0	36	0	0	0		0	0	0		0	0	0		_WA_Sys_00000002_00000037		8000	0
55	8388672		20		0	1	0	0	0	0	0	36	0	0	0		0	0	0		0	0	0		_WA_Sys_00000004_00000037		8000	0
56	18	0x000000000000	1	0x000000000000	42	1	1	0	0	0	0	0	0	0	2648	15	0	0	0	0x000000000000	0	0	0		clst		8000	0
56	2	0x000000000000	2	0x000000000000	5	2	1	0	0	0	0	0	0	0	282	267	0	0	0	0x000000000000	0	0	0		nc1		8000	0
57	18	0x000000000000	1	0x000000000000	12	3	1	0	0	0	0	0	0	0	2483	916	0	0	0	0x000000000000	0	0	0		clst		8000	0
58	18	0x9F0000000100	1	0x300000000100	39	2	1	1	4	4	23	0	0	0	315	15	0	0	0	0x0D0000000100	0	0	0		clst		8000	23
58	2	0x240000000100	2	0x240000000100	10	5	1	1	2	2	23	0	0	0	286	272	0	0	0	0x540000000100	0	0	0		nc1		8000	23
58	8388672		17		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000002_0000003A		8000	0
58	8388672		18		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000003_0000003A		8000	0
58	8388672		19		0	1	0	0	0	0	0	0	0	0	0		0	0	0		0	0	0		_WA_Sys_00000006_0000003A		8000	0
59	18	0x000000000000	1	0x000000000000	26	6	1	0	0	0	0	0	0	0	29	28	0	0	0	0x000000000000	0	0	0		clust		8000	0
60	18	0x800000000100	1	0x2B0000000100	17	4	1	29	33	31	268	317	0	0	2648	20	0	0	0	0x810000000100	0	0	0		clst		8000	268
60	8388672		17		0	1	0	0	0	0	0	138	0	0	0		0	0	0		0	0	0		_WA_Sys_00000004_0000003C		8000	0
60	8388672		18		0	1	0	0	0	0	0	138	0	0	0		0	0	0		0	0	0		_WA_Sys_00000002_0000003C		8000	0
60	8388672		19		0	1	0	0	0	0	0	183	0	0	0		0	0	0		0	0	0		_WA_Sys_00000005_0000003C		8000	0
