0x0000000BFD6507D0	MEMORYCLERK_XE	XE Engine	0	768	0	0	0	0	0	8192	0x0000000BFD650810	0x0000000BFD07FF08
0x0000000BFD650F20	MEMORYCLERK_SVL	SVLSYSTEM	0	8	0	0	0	0	0	8192	0x0000000BFD650F60	0x0000000000000000
0x0000000BFD65ED70	CACHESTORE_EVENTS	EventNotificationCache	0	16	0	0	0	0	0	8192	0x0000000BFD65EDB0	0x0000000000000000
0x0000000BFDE24080	CACHESTORE_OBJCP	Object Plans	0	8	0	0	0	0	0	8192	0x0000000BFDE240C0	0x0000000000000000
0x0000000BFDE24CD0	CACHESTORE_SQLCP	SQL Plans	0	42392	0	0	0	0	0	8192	0x0000000BFDE24D10	0x0000000000000000
0x0000000BFDE38080	CACHESTORE_PHDR	Bound Trees	0	56688	0	0	0	0	0	8192	0x0000000BFDE380C0	0x0000000000000000
0x0000000BFDE38CD0	CACHESTORE_XPROC	Extended Stored Procedures	0	16	0	0	0	0	0	8192	0x0000000BFDE38D10	0x0000000000000000
0x0000000BFDE42080	CACHESTORE_TEMPTABLES	Temporary Tables & Table Variables	0	72	0	0	0	0	0	8192	0x0000000BFDE420C0	0x0000000000000000
0x0000000BFDE42CD0	CACHESTORE_XMLDBTYPE	XMLDBCACHE	0	8	0	0	0	0	0	8192	0x0000000BFDE42D10	0x0000000000000000
0x0000000BFDE64080	CACHESTORE_XMLDBELEMENT	XMLDBCACHE	0	8	0	0	0	0	0	8192	0x0000000BFDE640C0	0x0000000000000000
0x0000000BFDE64CD0	CACHESTORE_XMLDBATTRIBUTE	XMLDBCACHE	0	8	0	0	0	0	0	8192	0x0000000BFDE64D10	0x0000000000000000
0x0000000BFDE6A080	CACHESTORE_XML_SELECTIVE_DG	XMLDBCACHE	0	8	0	0	0	0	0	8192	0x0000000BFDE6A0C0	0x0000000000000000
0x0000000BFDE6AC90	OBJECTSTORE_SERVICE_BROKER	Broker dialog timer events	0	16	0	0	0	0	0	8192	0x0000000BFDE6ACD0	0x0000000000000000
0x0000000BFB388040	OBJECTSTORE_SERVICE_BROKER	Broker transmission transaction data	0	16	0	0	0	0	0	8192	0x0000000BFB388080	0x0000000000000000
0x0000000BFB388E90	OBJECTSTORE_SERVICE_BROKER	Broker transmission transaction element	0	48	0	0	0	0	0	8192	0x0000000BFB388ED0	0x0000000000000000
0x0000000BFDE41470	MEMORYCLERK_SQLSERVICEBROKERTRANSPORT	Unified Communication Stack	0	200	0	0	0	0	0	8192	0x0000000BFDE414B0	0x0000000000000000
0x0000000BFB3A0040	OBJECTSTORE_SERVICE_BROKER	Broker task local storage object pool	0	16	0	0	0	0	0	8192	0x0000000BFB3A0080	0x0000000000000000
0x0000000BFB3A0E90	OBJECTSTORE_SERVICE_BROKER	UCS transport received blocks	0	16	0	0	0	0	0	8192	0x0000000BFB3A0ED0	0x0000000000000000
0x0000000BFB3B0040	OBJECTSTORE_SERVICE_BROKER	UCS transport send blocks	0	16	0	0	0	0	0	8192	0x0000000BFB3B0080	0x0000000000000000
0x0000000BFB3B0E90	OBJECTSTORE_SERVICE_BROKER	UCS transport premarshaled send blocks	0	16	0	0	0	0	0	8192	0x0000000BFB3B0ED0	0x0000000000000000
0x0000000BFB3BA040	OBJECTSTORE_SERVICE_BROKER	UCS endpoint connect tasks	0	16	0	0	0	0	0	8192	0x0000000BFB3BA080	0x0000000000000000
0x0000000BFB3BAE90	OBJECTSTORE_SERVICE_BROKER	UCS transport xmit messages	0	16	0	0	0	0	0	8192	0x0000000BFB3BAED0	0x0000000000000000
0x0000000BFB3C4040	OBJECTSTORE_SERVICE_BROKER	UCS transport recv messages	0	16	0	0	0	0	0	8192	0x0000000BFB3C4080	0x0000000000000000
0x0000000BFB3C4E90	OBJECTSTORE_SERVICE_BROKER	UCS transport forwarded messages	0	16	0	0	0	0	0	8192	0x0000000BFB3C4ED0	0x0000000000000000
0x0000000BFB3D0040	OBJECTSTORE_SERVICE_BROKER	UCS wire recv messages	0	16	0	0	0	0	0	8192	0x0000000BFB3D0080	0x0000000000000000
0x0000000BFB3D0E90	OBJECTSTORE_SERVICE_BROKER	UCS transport marshal tasks	0	16	0	0	0	0	0	8192	0x0000000BFB3D0ED0	0x0000000000000000
0x0000000BFB3DA040	OBJECTSTORE_SERVICE_BROKER	UCS unmarshall tasks	0	16	0	0	0	0	0	8192	0x0000000BFB3DA080	0x0000000000000000
0x0000000BFB3DAED0	CACHESTORE_BROKERREADONLY	Service broker routing cache	0	8	0	0	0	0	0	8192	0x0000000BFB3DAF10	0x0000000000000000
0x0000000BFB3EA080	CACHESTORE_BROKERREADONLY	Service broker configuration	0	8	0	0	0	0	0	8192	0x0000000BFB3EA0C0	0x0000000000000000
0x0000000BFB3EACD0	CACHESTORE_BROKERREADONLY	Service broker dialog cache	0	8	0	0	0	0	0	8192	0x0000000BFB3EAD10	0x0000000000000000
0x0000000BFB3F0040	OBJECTSTORE_SERVICE_BROKER	Broker rollback handler task object pool	0	16	0	0	0	0	0	8192	0x0000000BFB3F0080	0x0000000000000000
0x0000000BFB3F0E90	OBJECTSTORE_SERVICE_BROKER	Broker rollback handler vlr object pool	0	16	0	0	0	0	0	8192	0x0000000BFB3F0ED0	0x0000000000000000
0x0000000BFB3FE080	CACHESTORE_BROKERKEK	Service Broker Key Exchange Key Cache	0	8	0	0	0	0	0	8192	0x0000000BFB3FE0C0	0x0000000000000000
0x0000000BFB3FECD0	CACHESTORE_BROKERDSH	Service Broker Dialog Security Header Cache	0	8	0	0	0	0	0	8192	0x0000000BFB3FED10	0x0000000000000000
0x0000000BFAC84080	CACHESTORE_BROKERUSERCERTLOOKUP	Service Broker user certificates lookup result cache	0	8	0	0	0	0	0	8192	0x0000000BFAC840C0	0x0000000000000000
