UUID,0,thread_attached,BD97CC63-3F38-4922-AA93-607BD12E78B2,guid_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,427634D9-4F4E-4632-9FA9-AE70E9A97156,0,,Globally Unique ID
VERSION,1,thread_attached,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,1,0,,Event schema version
CHANNEL,2,thread_attached,BD97CC63-3F38-4922-AA93-607BD12E78B2,etw_channel,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,3,0,,ETW Channel
KEYWORD,3,thread_attached,BD97CC63-3F38-4922-AA93-607BD12E78B2,keyword_map,BD97CC63-3F38-4922-AA93-607BD12E78B2,readonly,1,0,,Associated Keyword
UUID,0,thread_detached,BD97CC63-3F38-4922-AA93-607BD12E78B2,guid_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,26F8BB92-2150-4629-A240-ED74745A4519,0,,Globally Unique ID
VERSION,1,thread_detached,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,1,0,,Event schema version
CHANNEL,2,thread_detached,BD97CC63-3F38-4922-AA93-607BD12E78B2,etw_channel,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,3,0,,ETW Channel
KEYWORD,3,thread_detached,BD97CC63-3F38-4922-AA93-607BD12E78B2,keyword_map,BD97CC63-3F38-4922-AA93-607BD12E78B2,readonly,1,0,,Associated Keyword
UUID,0,scheduler_created,BD97CC63-3F38-4922-AA93-607BD12E78B2,guid_ptr,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,048430D1-A438-44D9-B983-FE63C3A7573D,0,,Globally Unique ID
VERSION,1,scheduler_created,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint8,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,2,0,,Event schema version
CHANNEL,2,scheduler_created,BD97CC63-3F38-4922-AA93-607BD12E78B2,etw_channel,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,readonly,3,0,,ETW Channel
KEYWORD,3,scheduler_created,BD97CC63-3F38-4922-AA93-607BD12E78B2,keyword_map,BD97CC63-3F38-4922-AA93-607BD12E78B2,readonly,2,0,,Associated Keyword
id,0,scheduler_created,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
node_id,1,scheduler_created,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint16,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
worker_type,2,scheduler_created,BD97CC63-3F38-4922-AA93-607BD12E78B2,worker_type,BD97CC63-3F38-4922-AA93-607BD12E78B2,data,,0,"",
priority,3,scheduler_created,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint32,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
affinity_mask,4,scheduler_created,BD97CC63-3F38-4922-AA93-607BD12E78B2,uint64,60AA9FBF-673B-4553-B7ED-71DCA7F5E972,data,,0,"",
