72057594043170816	1	IN_ROW_DATA	72057594038976512	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594043236352	3	ROW_OVERFLOW_DATA	72057594038976512	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594043301888	1	IN_ROW_DATA	72057594039042048	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594043367424	2	LOB_DATA	281474982412288	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594043498496	1	IN_ROW_DATA	72057594039173120	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594043564032	2	LOB_DATA	281474977300480	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594045202432	1	IN_ROW_DATA	281474980773888	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594045267968	1	IN_ROW_DATA	281474980839424	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594045399040	1	IN_ROW_DATA	72057594040418304	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594045464576	1	IN_ROW_DATA	72057594040483840	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594045661184	2	LOB_DATA	72057594040614912	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594045726720	1	IN_ROW_DATA	72057594040614912	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594045792256	3	ROW_OVERFLOW_DATA	72057594040614912	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594045857792	1	IN_ROW_DATA	72057594040680448	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594045923328	1	IN_ROW_DATA	72057594040745984	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594046119936	1	IN_ROW_DATA	72057594040877056	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594046185472	3	ROW_OVERFLOW_DATA	72057594040877056	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594046251008	1	IN_ROW_DATA	72057594040942592	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594046316544	1	IN_ROW_DATA	72057594041008128	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594046382080	2	LOB_DATA	72057594041008128	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594046447616	1	IN_ROW_DATA	72057594041073664	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594046513152	2	LOB_DATA	281474979332096	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594046709760	2	LOB_DATA	72057594041204736	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594046775296	1	IN_ROW_DATA	72057594041204736	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594046840832	3	ROW_OVERFLOW_DATA	72057594041204736	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594046906368	1	IN_ROW_DATA	72057594041270272	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594047037440	1	IN_ROW_DATA	72057594041401344	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594047102976	1	IN_ROW_DATA	72057594041466880	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594047299584	2	LOB_DATA	72057594041597952	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594047365120	1	IN_ROW_DATA	72057594041597952	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594047430656	3	ROW_OVERFLOW_DATA	72057594041597952	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594047496192	1	IN_ROW_DATA	72057594041663488	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594047627264	1	IN_ROW_DATA	72057594041794560	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594047692800	1	IN_ROW_DATA	72057594041860096	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594047823872	2	LOB_DATA	72057594041991168	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594047889408	1	IN_ROW_DATA	72057594041991168	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594047954944	1	IN_ROW_DATA	72057594042056704	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594048086016	1	IN_ROW_DATA	72057594042187776	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594048282624	2	LOB_DATA	72057594042318848	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594048348160	1	IN_ROW_DATA	72057594042318848	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594048413696	3	ROW_OVERFLOW_DATA	72057594042318848	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594048479232	1	IN_ROW_DATA	72057594042384384	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594048675840	2	LOB_DATA	72057594042515456	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594048741376	1	IN_ROW_DATA	72057594042515456	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594048806912	3	ROW_OVERFLOW_DATA	72057594042515456	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594048872448	1	IN_ROW_DATA	72057594042580992	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594049003520	1	IN_ROW_DATA	72057594042712064	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594049069056	1	IN_ROW_DATA	72057594042777600	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594049134592	1	IN_ROW_DATA	72057594042843136	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594049200128	3	ROW_OVERFLOW_DATA	72057594042843136	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594049265664	1	IN_ROW_DATA	72057594042908672	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594049331200	3	ROW_OVERFLOW_DATA	72057594042908672	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594049396736	1	IN_ROW_DATA	72057594042974208	1	9	2	1	0x600100000100	0x600100000100	0xEB0000000100
72057594049527808	1	IN_ROW_DATA	72057594043105280	1	9	2	1	0x680100000100	0x680100000100	0xEC0000000100
72057594049593344	1	IN_ROW_DATA	72057594043170816	1	9	2	1	0x700100000100	0x700100000100	0xED0000000100
72057594049658880	1	IN_ROW_DATA	72057594043236352	1	9	2	1	0x780100000100	0x780100000100	0xEE0000000100
72057594049724416	1	IN_ROW_DATA	72057594043301888	1	9	2	1	0x800100000100	0x800100000100	0xEF0000000100
72057594049789952	1	IN_ROW_DATA	72057594043367424	1	9	2	1	0x880100000100	0x880100000100	0x900100000100
72057594049855488	1	IN_ROW_DATA	72057594043432960	1	9	2	1	0x980100000100	0x980100000100	0x910100000100
72057594049921024	1	IN_ROW_DATA	72057594043498496	1	9	2	1	0xA00100000100	0xA00100000100	0x920100000100
72057594049986560	1	IN_ROW_DATA	72057594043564032	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594050052096	1	IN_ROW_DATA	72057594043629568	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594050117632	1	IN_ROW_DATA	72057594043695104	1	0	0	0	0x000000000000	0x000000000000	0x000000000000
72057594050707456	1	IN_ROW_DATA	72057594044416000	1	9	2	1	0xB80100000100	0x000000000000	0x950100000100
