34494	2	3	40960	0x0000000BEF9B8060	Compiled Plan	Adhoc	0x06000600B7A56B38A09828EE0B00000001000000000000000000000000000000000000000000000000000000	2	
26036	3	3	65536	0x0000000BEF9E2060	Compiled Plan	Adhoc	0x060006007592FE29601F06EE0B00000001000000000000000000000000000000000000000000000000000000	2	
21769	3	3	65536	0x0000000BEE4EC060	Compiled Plan	Adhoc	0x060006002D71892F007C9AEF0B00000001000000000000000000000000000000000000000000000000000000	2	
37866	2	2	40960	0x0000000BEE5D8060	Compiled Plan	Adhoc	0x06000600300F0A05B01D06EE0B00000001000000000000000000000000000000000000000000000000000000	2	
37866	2	1	40960	0x0000000BEE4A4060	Compiled Plan	Adhoc	0x06000600300F0A05507A9AEF0B00000001000000000000000000000000000000000000000000000000000000	2	
11756	2	2	40960	0x0000000BEE49C060	Compiled Plan	Adhoc	0x06000600B58BFE23D0729AEF0B00000001000000000000000000000000000000000000000000000000000000	2	
11756	2	1	40960	0x0000000BEE2FA060	Compiled Plan	Adhoc	0x06000600B58BFE23001C06EE0B00000001000000000000000000000000000000000000000000000000000000	2	
18826	3	3	65536	0x0000000BEE290060	Compiled Plan	Adhoc	0x06000600E2E4791D501A06EE0B00000001000000000000000000000000000000000000000000000000000000	2	
27260	2	3	40960	0x0000000BEE2E0060	Compiled Plan	Adhoc	0x06000600BD1B281ED01206EE0B00000001000000000000000000000000000000000000000000000000000000	2	
8276	2	3	40960	0x0000000BEE29C060	Compiled Plan	Adhoc	0x0600060087431A0560DFE1EF0B00000001000000000000000000000000000000000000000000000000000000	2	
31613	2	3	147456	0x0000000BEFC02060	Compiled Plan	Adhoc	0x0600060086D2F91EB0DDE1EF0B00000001000000000000000000000000000000000000000000000000000000	2	
6668	2	3	180224	0x0000000BEE074060	Compiled Plan	Adhoc	0x06000600692DAD0900DCE1EF0B00000001000000000000000000000000000000000000000000000000000000	2	
3118	2	3	90112	0x0000000BEFE24060	Compiled Plan	Adhoc	0x0600060018881F0B80D4E1EF0B00000001000000000000000000000000000000000000000000000000000000	2	
30762	2	3	180224	0x0000000BEE5BC060	Compiled Plan	Adhoc	0x0600060083E1DD05609F78F20B00000001000000000000000000000000000000000000000000000000000000	2	
15968	2	1	188416	0x0000000BEFC68060	Compiled Plan	Adhoc	0x06000600A61D7D2FE0CBE1EF0B00000001000000000000000000000000000000000000000000000000000000	2	
15968	2	1	188416	0x0000000BEFCC0060	Compiled Plan	Adhoc	0x06000600A61D7D2F603FA6EF0B00000001000000000000000000000000000000000000000000000000000000	2	
15968	2	1	188416	0x0000000BEF9B2060	Compiled Plan	Adhoc	0x06000600A61D7D2FB09D78F20B00000001000000000000000000000000000000000000000000000000000000	2	
17258	2	2	90112	0x0000000BEFE06060	Compiled Plan	Adhoc	0x060006008320AA18903CA6EF0B00000001000000000000000000000000000000000000000000000000000000	2	
17258	2	1	90112	0x0000000BEE058060	Compiled Plan	Adhoc	0x060006008320AA183036A6EF0B00000001000000000000000000000000000000000000000000000000000000	2	
31371	2	3	155648	0x0000000BFD25A060	Compiled Plan	Adhoc	0x060006001672D500B02EA6EF0B00000001000000000000000000000000000000000000000000000000000000	2	
3457	2	3	81920	0x0000000BEF7F2060	Compiled Plan	Adhoc	0x060006001F1D6E373027A6EF0B00000001000000000000000000000000000000000000000000000000000000	2	
9659	2	1	188416	0x0000000BEF7A0060	Compiled Plan	Adhoc	0x060006004D46741DE0D742F00B00000001000000000000000000000000000000000000000000000000000000	2	
9659	2	1	188416	0x0000000BEFA64060	Compiled Plan	Adhoc	0x060006004D46741D40DE42F00B00000001000000000000000000000000000000000000000000000000000000	2	
9659	2	1	188416	0x0000000BEF9AC060	Compiled Plan	Adhoc	0x060006004D46741D009C78F20B00000001000000000000000000000000000000000000000000000000000000	2	
19337	3	3	499712	0x0000000BEF124060	Compiled Plan	Adhoc	0x06000600849BE21560D042F00B00000001000000000000000000000000000000000000000000000000000000	2	
6187	2	1	188416	0x0000000BF0A18060	Compiled Plan	Adhoc	0x06000600DD17241A008D78F20B00000001000000000000000000000000000000000000000000000000000000	2	
6187	2	1	188416	0x0000000BF26E0060	Compiled Plan	Adhoc	0x06000600DD17241AC0C742F00B00000001000000000000000000000000000000000000000000000000000000	2	
10580	2	1	98304	0x0000000BF0CAE060	Compiled Plan	Prepared	0x06000100F9E0B718609378F20B00000001000000000000000000000000000000000000000000000000000000	2	
6187	2	1	188416	0x0000000BF0710060	Compiled Plan	Adhoc	0x06000600DD17241A60C142F00B00000001000000000000000000000000000000000000000000000000000000	2	
12286	2	1	163840	0x0000000BF2692060	Compiled Plan	Prepared	0x060001009341A032605F4AF20B00000001000000000000000000000000000000000000000000000000000000	2	
3666	2	1	139264	0x0000000BF278A060	Compiled Plan	Prepared	0x060001000F579427B05D4AF20B00000001000000000000000000000000000000000000000000000000000000	2	
16983	2	1	131072	0x0000000BF1092060	Compiled Plan	Prepared	0x06000100348A3F0430564AF20B00000001000000000000000000000000000000000000000000000000000000	2	
27914	2	1	139264	0x0000000BF0800060	Compiled Plan	Prepared	0x06000100D2D4A836B04E4AF20B00000001000000000000000000000000000000000000000000000000000000	2	
37524	2	1	65536	0x0000000BF06B8060	Compiled Plan	Prepared	0x060001008BE2410630474AF20B00000001000000000000000000000000000000000000000000000000000000	2	
32576	2	1	262144	0x0000000BF24A6060	Compiled Plan	Prepared	0x060001001D32D90F609F4DFD0B00000001000000000000000000000000000000000000000000000000000000	2	
29153	2	2	311296	0x0000000BF09D4060	Compiled Plan	Adhoc	0x06000600805BF513F077E3FD0B00000001000000000000000000000000000000000000000000000000000000	2	
29153	2	1	311296	0x0000000BF258C060	Compiled Plan	Adhoc	0x06000600805BF5139071E3FD0B00000001000000000000000000000000000000000000000000000000000000	2	
23927	2	1	139264	0x0000000BF15E2060	Compiled Plan	Prepared	0x06000100EDC56D2CE0974DFD0B00000001000000000000000000000000000000000000000000000000000000	2	
26737	2	1	98304	0x0000000BF0504060	Compiled Plan	Prepared	0x06000100BC773E0460904DFD0B00000001000000000000000000000000000000000000000000000000000000	2	
10410	2	1	90112	0x0000000BF07AC060	Compiled Plan	Prepared	0x06000100E8025A38E0884DFD0B00000001000000000000000000000000000000000000000000000000000000	2	
35398	2	2	352256	0x0000000BF13E0060	Compiled Plan	Adhoc	0x06000600274CF823106AE3FD0B00000001000000000000000000000000000000000000000000000000000000	2	
35398	2	1	352256	0x0000000BF12E0060	Compiled Plan	Adhoc	0x06000600274CF82390C2E2FD0B00000001000000000000000000000000000000000000000000000000000000	2	
17965	2	1	57344	0x0000000BF0782060	Compiled Plan	Adhoc	0x06000100EEE3902A60814DFD0B00000001000000000000000000000000000000000000000000000000000000	2	
36184	2	1	57344	0x0000000BF0636060	Compiled Plan	Adhoc	0x060001007D684C1D1039E3FD0B00000001000000000000000000000000000000000000000000000000000000	2	
17428	2	1	303104	0x0000000BF12D6060	Compiled Plan	Adhoc	0x0600010013EF41259031E3FD0B00000001000000000000000000000000000000000000000000000000000000	2	
29071	2	2	81920	0x0000000BF299C060	Compiled Plan	Adhoc	0x06000600F989DC0E9062E3FD0B00000001000000000000000000000000000000000000000000000000000000	2	
29071	2	1	131072	0x0000000BF1E46060	Compiled Plan	Adhoc	0x06000600F989DC0EF028E3FD0B00000001000000000000000000000000000000000000000000000000000000	2	
25278	2	1	196608	0x0000000BF2B00060	Compiled Plan	Adhoc	0x06000600531DFC339022E3FD0B00000001000000000000000000000000000000000000000000000000000000	2	
1800	1	2	32768	0x0000000BE464C060	Parse Tree	View	0x0500FF7F039AB8DD50C164E40B00000001000000000000000000000000000000000000000000000000000000	2	
3429	1	2	40960	0x0000000BE8F46060	Parse Tree	View	0x0500FF7F557DE9CD5061F4E80B00000001000000000000000000000000000000000000000000000000000000	2	
3156	1	2	32768	0x0000000BE4360060	Parse Tree	View	0x0500FF7FC4803CD8500136E40B00000001000000000000000000000000000000000000000000000000000000	2	
3538	1	2	155648	0x0000000BE4606060	Parse Tree	View	0x0500FF7FA504FDDA506160E40B00000001000000000000000000000000000000000000000000000000000000	2	
2990	1	2	32768	0x0000000BE7AF8060	Parse Tree	View	0x0500FF7F2D50D3FA5081AFE70B00000001000000000000000000000000000000000000000000000000000000	2	
2707	1	4	32768	0x0000000BE8602060	Parse Tree	View	0x0500FF7F8B003BD5502160E80B00000001000000000000000000000000000000000000000000000000000000	2	
2106	1	2	49152	0x0000000BE8656060	Parse Tree	View	0x0500FF7F306AF6C1506165E80B00000001000000000000000000000000000000000000000000000000000000	2	
3791	1	4	49152	0x0000000BE780E060	Parse Tree	View	0x0500FF7FBA39D4C950E180E70B00000001000000000000000000000000000000000000000000000000000000	2	
1208	1	3	32768	0x0000000BE4358060	Parse Tree	View	0x0500FF7F3A835AEA508135E40B00000001000000000000000000000000000000000000000000000000000000	2	
1458	1	2	57344	0x0000000BE7ABA060	Parse Tree	View	0x0500FF7F0F7EE4F050A1ABE70B00000001000000000000000000000000000000000000000000000000000000	2	
3647	1	2	98304	0x0000000BE42B6060	Parse Tree	View	0x0500FF7F0B01CCD250612BE40B00000001000000000000000000000000000000000000000000000000000000	2	
2081	1	2	24576	0x0000000BE6004060	Parse Tree	View	0x0500FF7F2319D4F3504100E60B00000001000000000000000000000000000000000000000000000000000000	2	
1069	1	2	32768	0x0000000BE7240060	Parse Tree	View	0x0500FF7FBF0597C2500124E70B00000001000000000000000000000000000000000000000000000000000000	2	
3524	1	2	32768	0x0000000BE721E060	Parse Tree	View	0x0500FF7F426501C950E121E70B00000001000000000000000000000000000000000000000000000000000000	2	
2634	1	2	32768	0x0000000BE77E6060	Parse Tree	View	0x0500FF7FE6F887DC50617EE70B00000001000000000000000000000000000000000000000000000000000000	2	
487	1	2	16384	0x0000000BE719E060	Parse Tree	View	0x0500FF7FFDA876D850E119E70B00000001000000000000000000000000000000000000000000000000000000	2	
1061	1	2	180224	0x0000000BE75F0060	Parse Tree	View	0x0500FF7FE804EFF450015FE70B00000001000000000000000000000000000000000000000000000000000000	2	
2401	1	3	98304	0x0000000BE7496060	Parse Tree	View	0x0500FF7F86D122D4506149E70B00000001000000000000000000000000000000000000000000000000000000	2	
1960	1	2	24576	0x0000000BE7710060	Parse Tree	View	0x0500FF7FAE6A8DCB500171E70B00000001000000000000000000000000000000000000000000000000000000	2	
2752	1	2	73728	0x0000000BE77D0060	Parse Tree	View	0x0500FF7F67DF15EC50017DE70B00000001000000000000000000000000000000000000000000000000000000	2	
934	1	4	98304	0x0000000BE7702060	Parse Tree	View	0x0500FF7F4F33D6F9502170E70B00000001000000000000000000000000000000000000000000000000000000	2	
731	1	7	245760	0x0000000BE7732060	Parse Tree	View	0x0500FF7FFCE87CE2502173E70B00000001000000000000000000000000000000000000000000000000000000	2	
1041	1	5	114688	0x0000000BE7768060	Parse Tree	View	0x0500FF7F1AFEFFFF508176E70B00000001000000000000000000000000000000000000000000000000000000	2	
2310	1	5	40960	0x0000000BE7750060	Parse Tree	View	0x0500FF7F7F81C1C4500175E70B00000001000000000000000000000000000000000000000000000000000000	2	
3045	1	2	32768	0x0000000BE70C8060	Parse Tree	View	0x0500FF7F237374EF50810CE70B00000001000000000000000000000000000000000000000000000000000000	2	
2754	1	2	40960	0x0000000BE877E060	Parse Tree	View	0x0500FF7FBF0825D050E177E80B00000001000000000000000000000000000000000000000000000000000000	2	
3201	1	2	24576	0x0000000BE7588060	Parse Tree	View	0x0500FF7F19ACBEFF508158E70B00000001000000000000000000000000000000000000000000000000000000	2	
705	1	2	32768	0x0000000BE732C060	Parse Tree	View	0x0500FF7F49FEFFFF50C132E70B00000001000000000000000000000000000000000000000000000000000000	2	
1052	1	4	40960	0x0000000BE89C6060	Parse Tree	View	0x0500FF7F54FEFFFF50619CE80B00000001000000000000000000000000000000000000000000000000000000	2	
2191	1	4	57344	0x0000000BE8E00060	Parse Tree	View	0x0500FF7F0EFFFFFF5001E0E80B00000001000000000000000000000000000000000000000000000000000000	2	
3394	1	4	57344	0x0000000BE87E4060	Parse Tree	View	0x0500FF7F42FEFFFF50417EE80B00000001000000000000000000000000000000000000000000000000000000	2	
3780	1	3	32768	0x0000000BE87E8060	Parse Tree	View	0x0500FF7F1BF526EC50817EE80B00000001000000000000000000000000000000000000000000000000000000	2	
629	1	2	40960	0x0000000BE84D4060	Parse Tree	View	0x0500FF7F24FEFFFF50414DE80B00000001000000000000000000000000000000000000000000000000000000	2	
2353	1	2	40960	0x0000000BE84BE060	Parse Tree	View	0x0500FF7F21FEFFFF50E14BE80B00000001000000000000000000000000000000000000000000000000000000	2	
759	1	3	327680	0x0000000BEDCA4060	Parse Tree	View	0x0500FF7FFAFDFFFF5041CAED0B00000001000000000000000000000000000000000000000000000000000000	2	
0	1	4	180224	0x0000000BE854C060	Parse Tree	View	0x0500FF7FF9FDFFFF50C154E80B00000001000000000000000000000000000000000000000000000000000000	2	
3177	1	4	131072	0x0000000BEEA26060	Parse Tree	View	0x0500FF7F0DFEFFFF5061A2EE0B00000001000000000000000000000000000000000000000000000000000000	2	
3750	1	2	40960	0x0000000BEDC5C060	Parse Tree	View	0x0500FF7F27970DC950C1C5ED0B00000001000000000000000000000000000000000000000000000000000000	2	
2017	1	2	40960	0x0000000BEDD40060	Parse Tree	View	0x0500FF7F50FEFFFF5001D4ED0B00000001000000000000000000000000000000000000000000000000000000	2	
1585	1	4	40960	0x0000000BE8244060	Parse Tree	View	0x0500FF7FC0AD33CF504124E80B00000001000000000000000000000000000000000000000000000000000000	2	
3284	1	3	24576	0x0000000BE823C060	Parse Tree	View	0x0500FF7F97952DCF50C123E80B00000001000000000000000000000000000000000000000000000000000000	2	
2303	1	5	32768	0x0000000BE820E060	Parse Tree	View	0x0500FF7F9ECD16EB50E120E80B00000001000000000000000000000000000000000000000000000000000000	2	
2199	1	4	24576	0x0000000BE80E8060	Parse Tree	View	0x0500FF7F557ADFEA50810EE80B00000001000000000000000000000000000000000000000000000000000000	2	
3719	1	8	40960	0x0000000BE80DE060	Parse Tree	View	0x0500FF7F498BF1FA50E10DE80B00000001000000000000000000000000000000000000000000000000000000	2	
1225	1	6	40960	0x0000000BE80CE060	Parse Tree	View	0x0500FF7FC38DEED850E10CE80B00000001000000000000000000000000000000000000000000000000000000	2	
1977	1	9	65536	0x0000000BE80B0060	Parse Tree	View	0x0500FF7FEC5CE6D850010BE80B00000001000000000000000000000000000000000000000000000000000000	2	
3570	1	20	122880	0x0000000BE80A4060	Parse Tree	View	0x0500FF7F35C873D750410AE80B00000001000000000000000000000000000000000000000000000000000000	2	
973	1	10	147456	0x0000000BE820C060	Parse Tree	View	0x0500FF7FB2F249D750C120E80B00000001000000000000000000000000000000000000000000000000000000	2	
3399	1	1	24576	0x0000000BE8226060	Parse Tree	View	0x0500FF7F6F7090EF506122E80B00000001000000000000000000000000000000000000000000000000000000	2	
2244	1	4	57344	0x0000000BEC1F2060	Parse Tree	View	0x0500FF7F852496D150211FEC0B00000001000000000000000000000000000000000000000000000000000000	2	
101	1	5	49152	0x0000000BE809C060	Parse Tree	View	0x0500FF7F35405CF150C109E80B00000001000000000000000000000000000000000000000000000000000000	2	
3263	1	10	49152	0x0000000BEC1E8060	Parse Tree	View	0x0500FF7F883B64D650811EEC0B00000001000000000000000000000000000000000000000000000000000000	2	
1824	1	14	40960	0x0000000BEC1DC060	Parse Tree	View	0x0500FF7F7CDAD4CB50C11DEC0B00000001000000000000000000000000000000000000000000000000000000	2	
1359	1	14	131072	0x0000000BE81AE060	Parse Tree	View	0x0500FF7F26DC78E250E11AE80B00000001000000000000000000000000000000000000000000000000000000	2	
190	1	27	65536	0x0000000BE81A4060	Parse Tree	View	0x0500FF7FE8F557E250411AE80B00000001000000000000000000000000000000000000000000000000000000	2	
2115	1	3	40960	0x0000000BE8198060	Parse Tree	View	0x0500FF7F263839E2508119E80B00000001000000000000000000000000000000000000000000000000000000	2	
1518	1	9	40960	0x0000000BE8196060	Parse Tree	View	0x0500FF7F53FC70F0506119E80B00000001000000000000000000000000000000000000000000000000000000	2	
2703	1	6	180224	0x0000000BE815E060	Parse Tree	View	0x0500FF7F672044E150E115E80B00000001000000000000000000000000000000000000000000000000000000	2	
1395	1	9	40960	0x0000000BE8156060	Parse Tree	View	0x0500FF7FCEB4BADF506115E80B00000001000000000000000000000000000000000000000000000000000000	2	
3126	1	9	32768	0x0000000BE814E060	Parse Tree	View	0x0500FF7FBD4B85DF50E114E80B00000001000000000000000000000000000000000000000000000000000000	2	
207	1	3	32768	0x0000000BE8142060	Parse Tree	View	0x0500FF7F1BC554D2502114E80B00000001000000000000000000000000000000000000000000000000000000	2	
821	1	12	40960	0x0000000BE8134060	Parse Tree	View	0x0500FF7FC20AD7DA504113E80B00000001000000000000000000000000000000000000000000000000000000	2	
2355	1	10	57344	0x0000000BE8126060	Parse Tree	View	0x0500FF7FC7B6CCDA506112E80B00000001000000000000000000000000000000000000000000000000000000	2	
3053	1	12	57344	0x0000000BE8120060	Parse Tree	View	0x0500FF7F606E81CA500112E80B00000001000000000000000000000000000000000000000000000000000000	2	
3548	1	6	24576	0x0000000BE8118060	Parse Tree	View	0x0500FF7F6D736FCA508111E80B00000001000000000000000000000000000000000000000000000000000000	2	
1004	1	6	32768	0x0000000BE810E060	Parse Tree	View	0x0500FF7F9AF736FB50E110E80B00000001000000000000000000000000000000000000000000000000000000	2	
1584	1	3	40960	0x0000000BE810C060	Parse Tree	View	0x0500FF7F095E4EC850C110E80B00000001000000000000000000000000000000000000000000000000000000	2	
23	1	5	49152	0x0000000BE8040060	Parse Tree	View	0x0500FF7F854C43E6500104E80B00000001000000000000000000000000000000000000000000000000000000	2	
3410	1	5	32768	0x0000000BE8094060	Parse Tree	View	0x0500FF7F308FFAF0504109E80B00000001000000000000000000000000000000000000000000000000000000	2	
1212	1	9	32768	0x0000000BE8092060	Parse Tree	View	0x0500FF7FA0D837F3502109E80B00000001000000000000000000000000000000000000000000000000000000	2	
2535	1	11	90112	0x0000000BEBD6C060	Parse Tree	View	0x0500FF7F316A3BFF50C1D6EB0B00000001000000000000000000000000000000000000000000000000000000	2	
1273	1	4	49152	0x0000000BEC1CE060	Parse Tree	View	0x0500FF7FFF5D0DDA50E11CEC0B00000001000000000000000000000000000000000000000000000000000000	2	
170	1	10	40960	0x0000000BE805C060	Parse Tree	View	0x0500FF7F53041FF050C105E80B00000001000000000000000000000000000000000000000000000000000000	2	
1586	1	20	114688	0x0000000BE8052060	Parse Tree	View	0x0500FF7F8BFAB0E1502105E80B00000001000000000000000000000000000000000000000000000000000000	2	
2292	1	5	40960	0x0000000BE8044060	Parse Tree	View	0x0500FF7FF093E0FF504104E80B00000001000000000000000000000000000000000000000000000000000000	2	
284	1	22	57344	0x0000000BE8042060	Parse Tree	View	0x0500FF7F05B6AFFF502104E80B00000001000000000000000000000000000000000000000000000000000000	2	
214	1	4	90112	0x0000000BEBFB8060	Parse Tree	View	0x0500FF7FFD9E5BF55081FBEB0B00000001000000000000000000000000000000000000000000000000000000	2	
2356	1	10	40960	0x0000000BEBFA2060	Parse Tree	View	0x0500FF7F4A6359F55021FAEB0B00000001000000000000000000000000000000000000000000000000000000	2	
59	1	19	73728	0x0000000BEBF9A060	Parse Tree	View	0x0500FF7FD8C03AF550A1F9EB0B00000001000000000000000000000000000000000000000000000000000000	2	
73	1	4	32768	0x0000000BEBF8C060	Parse Tree	View	0x0500FF7F1C102FF550C1F8EB0B00000001000000000000000000000000000000000000000000000000000000	2	
1217	1	7	40960	0x0000000BEBF70060	Parse Tree	View	0x0500FF7FC19835E75001F7EB0B00000001000000000000000000000000000000000000000000000000000000	2	
1583	1	5	24576	0x0000000BEBF6A060	Parse Tree	View	0x0500FF7F174265DB50A1F6EB0B00000001000000000000000000000000000000000000000000000000000000	2	
1880	1	3	24576	0x0000000BEBF64060	Parse Tree	View	0x0500FF7F8D0D24F45041F6EB0B00000001000000000000000000000000000000000000000000000000000000	2	
1200	1	7	65536	0x0000000BEC1BA060	Parse Tree	View	0x0500FF7F717541ED50A11BEC0B00000001000000000000000000000000000000000000000000000000000000	2	
1842	1	6	24576	0x0000000BEC1D2060	Parse Tree	View	0x0500FF7FB2D657CA50211DEC0B00000001000000000000000000000000000000000000000000000000000000	2	
576	1	8	40960	0x0000000BEC194060	Parse Tree	View	0x0500FF7F8053E1F5504119EC0B00000001000000000000000000000000000000000000000000000000000000	2	
1532	1	2	24576	0x0000000BEBF5E060	Parse Tree	View	0x0500FF7F130547DC50E1F5EB0B00000001000000000000000000000000000000000000000000000000000000	2	
616	1	10	49152	0x0000000BEBF86060	Parse Tree	View	0x0500FF7F67F8C5EF5061F8EB0B00000001000000000000000000000000000000000000000000000000000000	2	
2034	1	3	24576	0x0000000BEBF84060	Parse Tree	View	0x0500FF7FB7E1BCEF5041F8EB0B00000001000000000000000000000000000000000000000000000000000000	2	
3557	1	9	40960	0x0000000BEBD66060	Parse Tree	View	0x0500FF7FF4BDBBEF5061D6EB0B00000001000000000000000000000000000000000000000000000000000000	2	
1265	1	2	32768	0x0000000BEBD72060	Parse Tree	View	0x0500FF7F16040FED5021D7EB0B00000001000000000000000000000000000000000000000000000000000000	2	
3611	1	5	24576	0x0000000BEBD60060	Parse Tree	View	0x0500FF7F7B81B1EF5001D6EB0B00000001000000000000000000000000000000000000000000000000000000	2	
2136	1	2	24576	0x0000000BEBF58060	Parse Tree	View	0x0500FF7F140C86E95081F5EB0B00000001000000000000000000000000000000000000000000000000000000	2	
3054	1	1	24576	0x0000000BEBF18060	Parse Tree	View	0x0500FF7F8553F8DD5081F1EB0B00000001000000000000000000000000000000000000000000000000000000	2	
726	1	7	24576	0x0000000BEBD58060	Parse Tree	View	0x0500FF7F807F4FC75081D5EB0B00000001000000000000000000000000000000000000000000000000000000	2	
2250	1	4	32768	0x0000000BEBD4E060	Parse Tree	View	0x0500FF7F7CF706F850E1D4EB0B00000001000000000000000000000000000000000000000000000000000000	2	
2050	1	4	32768	0x0000000BEBD46060	Parse Tree	View	0x0500FF7FC1FE31FC5061D4EB0B00000001000000000000000000000000000000000000000000000000000000	2	
231	1	10	32768	0x0000000BEBD3A060	Parse Tree	View	0x0500FF7FE46308FC50A1D3EB0B00000001000000000000000000000000000000000000000000000000000000	2	
3958	1	46	262144	0x0000000BEBF00060	Parse Tree	View	0x0500FF7FCD705DCB5001F0EB0B00000001000000000000000000000000000000000000000000000000000000	2	
998	1	5	98304	0x0000000BEBEFC060	Parse Tree	View	0x0500FF7FD400D2F550C1EFEB0B00000001000000000000000000000000000000000000000000000000000000	2	
370	1	3	24576	0x0000000BEBEF0060	Parse Tree	View	0x0500FF7F84FEC8F55001EFEB0B00000001000000000000000000000000000000000000000000000000000000	2	
3523	1	14	40960	0x0000000BEBEE0060	Parse Tree	View	0x0500FF7FE2B0D6F45001EEEB0B00000001000000000000000000000000000000000000000000000000000000	2	
1579	1	7	40960	0x0000000BEC1A2060	Parse Tree	View	0x0500FF7F18E4CAFC50211AEC0B00000001000000000000000000000000000000000000000000000000000000	2	
328	1	16	49152	0x0000000BEC1A6060	Parse Tree	View	0x0500FF7FCC47F4F850611AEC0B00000001000000000000000000000000000000000000000000000000000000	2	
1315	1	19	57344	0x0000000BEBED8060	Parse Tree	View	0x0500FF7F18E1E8F85081EDEB0B00000001000000000000000000000000000000000000000000000000000000	2	
1259	1	6	40960	0x0000000BEC186060	Parse Tree	View	0x0500FF7FBF80E8F8506118EC0B00000001000000000000000000000000000000000000000000000000000000	2	
3464	1	9	32768	0x0000000BEBED2060	Parse Tree	View	0x0500FF7F59E6E1F85021EDEB0B00000001000000000000000000000000000000000000000000000000000000	2	
930	1	1	40960	0x0000000BEBD30060	Parse Tree	View	0x0500FF7FD6ACC4EC5001D3EB0B00000001000000000000000000000000000000000000000000000000000000	2	
3777	1	2	24576	0x0000000BEBECC060	Parse Tree	View	0x0500FF7F069035D150C1ECEB0B00000001000000000000000000000000000000000000000000000000000000	2	
2489	1	3	24576	0x0000000BEBEC4060	Parse Tree	View	0x0500FF7FB4A161D05041ECEB0B00000001000000000000000000000000000000000000000000000000000000	2	
2131	1	1	32768	0x0000000BEBEB6060	Parse Tree	View	0x0500FF7FD6A91FDE5061EBEB0B00000001000000000000000000000000000000000000000000000000000000	2	
1742	1	7	57344	0x0000000BEBEA4060	Parse Tree	View	0x0500FF7F5368B3F35041EAEB0B00000001000000000000000000000000000000000000000000000000000000	2	
3450	1	19	57344	0x0000000BEBE9E060	Parse Tree	View	0x0500FF7F55A5B2F350E1E9EB0B00000001000000000000000000000000000000000000000000000000000000	2	
3736	1	12	24576	0x0000000BEBE8E060	Parse Tree	View	0x0500FF7FA2B3BCDE50E1E8EB0B00000001000000000000000000000000000000000000000000000000000000	2	
3687	1	10	57344	0x0000000BEBE88060	Parse Tree	View	0x0500FF7F4FD3C6E05081E8EB0B00000001000000000000000000000000000000000000000000000000000000	2	
587	1	10	40960	0x0000000BEC18C060	Parse Tree	View	0x0500FF7F491481F750C118EC0B00000001000000000000000000000000000000000000000000000000000000	2	
3976	1	7	24576	0x0000000BEBE86060	Parse Tree	View	0x0500FF7F6FCA29C45061E8EB0B00000001000000000000000000000000000000000000000000000000000000	2	
3964	1	10	40960	0x0000000BEBE70060	Parse Tree	View	0x0500FF7F904417C45001E7EB0B00000001000000000000000000000000000000000000000000000000000000	2	
2289	1	1	49152	0x0000000BEBE68060	Parse Tree	View	0x0500FF7F386CCDDC5081E6EB0B00000001000000000000000000000000000000000000000000000000000000	2	
1568	1	15	32768	0x0000000BEBE4A060	Parse Tree	View	0x0500FF7F3102ABDC50A1E4EB0B00000001000000000000000000000000000000000000000000000000000000	2	
3271	1	29	122880	0x0000000BEBE38060	Parse Tree	View	0x0500FF7FFD263FEE5081E3EB0B00000001000000000000000000000000000000000000000000000000000000	2	
606	1	25	73728	0x0000000BEBE36060	Parse Tree	View	0x0500FF7F335CCBD55061E3EB0B00000001000000000000000000000000000000000000000000000000000000	2	
595	1	16	761856	0x0000000BEB8EA060	Parse Tree	View	0x0500FF7FED7BCBD850A18EEB0B00000001000000000000000000000000000000000000000000000000000000	2	
911	1	6	24576	0x0000000BEB8D6060	Parse Tree	View	0x0500FF7FC63661C450618DEB0B00000001000000000000000000000000000000000000000000000000000000	2	
98	1	4	49152	0x0000000BEB8CC060	Parse Tree	View	0x0500FF7F00E351CF50C18CEB0B00000001000000000000000000000000000000000000000000000000000000	2	
1703	1	7	40960	0x0000000BEB8D8060	Parse Tree	View	0x0500FF7F35D005DA50818DEB0B00000001000000000000000000000000000000000000000000000000000000	2	
3807	1	4	40960	0x0000000BEBD18060	Parse Tree	View	0x0500FF7FFEAB43CF5081D1EB0B00000001000000000000000000000000000000000000000000000000000000	2	
284	1	5	98304	0x0000000BEBD16060	Parse Tree	View	0x0500FF7F5675CEF85061D1EB0B00000001000000000000000000000000000000000000000000000000000000	2	
40	1	23	139264	0x0000000BEBCC8060	Parse Tree	View	0x0500FF7F62C4B6F85081CCEB0B00000001000000000000000000000000000000000000000000000000000000	2	
1180	1	4	180224	0x0000000BEBCBC060	Parse Tree	View	0x0500FF7F098270F150C1CBEB0B00000001000000000000000000000000000000000000000000000000000000	2	
1153	1	11	49152	0x0000000BEBCB4060	Parse Tree	View	0x0500FF7FB61F6BDC5041CBEB0B00000001000000000000000000000000000000000000000000000000000000	2	
1055	1	6	32768	0x0000000BEBCA8060	Parse Tree	View	0x0500FF7F185B09F05081CAEB0B00000001000000000000000000000000000000000000000000000000000000	2	
3677	1	9	40960	0x0000000BEBCA0060	Parse Tree	View	0x0500FF7FAE5A14D25001CAEB0B00000001000000000000000000000000000000000000000000000000000000	2	
3149	1	7	32768	0x0000000BEBC9E060	Parse Tree	View	0x0500FF7FE7D281F150E1C9EB0B00000001000000000000000000000000000000000000000000000000000000	2	
