SQLServer:SQL Statistics                                                                                                        	SQL Attention rate                                                                                                              	                                                                                                                                	0	272696576
SQLServer:SQL Statistics                                                                                                        	Guided plan executions/sec                                                                                                      	                                                                                                                                	0	272696576
SQLServer:SQL Statistics                                                                                                        	Misguided plan executions/sec                                                                                                   	                                                                                                                                	0	272696576
SQLServer:Plan Cache                                                                                                            	Cache Hit Ratio                                                                                                                 	Temporary Tables & Table Variables                                                                                              	0	537003264
SQLServer:Plan Cache                                                                                                            	Cache Hit Ratio Base                                                                                                            	Temporary Tables & Table Variables                                                                                              	0	1073939712
SQLServer:Plan Cache                                                                                                            	Cache Pages                                                                                                                     	Temporary Tables & Table Variables                                                                                              	9	65792
SQLServer:Plan Cache                                                                                                            	Cache Object Counts                                                                                                             	Temporary Tables & Table Variables                                                                                              	0	65792
SQLServer:Plan Cache                                                                                                            	Cache Objects in use                                                                                                            	Temporary Tables & Table Variables                                                                                              	0	65792
SQLServer:Plan Cache                                                                                                            	Cache Hit Ratio                                                                                                                 	Extended Stored Procedures                                                                                                      	0	537003264
SQLServer:Plan Cache                                                                                                            	Cache Hit Ratio Base                                                                                                            	Extended Stored Procedures                                                                                                      	0	1073939712
SQLServer:Plan Cache                                                                                                            	Cache Pages                                                                                                                     	Extended Stored Procedures                                                                                                      	2	65792
SQLServer:Plan Cache                                                                                                            	Cache Object Counts                                                                                                             	Extended Stored Procedures                                                                                                      	0	65792
SQLServer:Plan Cache                                                                                                            	Cache Objects in use                                                                                                            	Extended Stored Procedures                                                                                                      	0	65792
SQLServer:Plan Cache                                                                                                            	Cache Hit Ratio                                                                                                                 	Bound Trees                                                                                                                     	546	537003264
SQLServer:Plan Cache                                                                                                            	Cache Hit Ratio Base                                                                                                            	Bound Trees                                                                                                                     	609	1073939712
SQLServer:Plan Cache                                                                                                            	Cache Pages                                                                                                                     	Bound Trees                                                                                                                     	7091	65792
SQLServer:Plan Cache                                                                                                            	Cache Object Counts                                                                                                             	Bound Trees                                                                                                                     	601	65792
SQLServer:Plan Cache                                                                                                            	Cache Objects in use                                                                                                            	Bound Trees                                                                                                                     	0	65792
SQLServer:Plan Cache                                                                                                            	Cache Hit Ratio                                                                                                                 	SQL Plans                                                                                                                       	80	537003264
SQLServer:Plan Cache                                                                                                            	Cache Hit Ratio Base                                                                                                            	SQL Plans                                                                                                                       	644	1073939712
SQLServer:Plan Cache                                                                                                            	Cache Pages                                                                                                                     	SQL Plans                                                                                                                       	5319	65792
SQLServer:Plan Cache                                                                                                            	Cache Object Counts                                                                                                             	SQL Plans                                                                                                                       	310	65792
SQLServer:Plan Cache                                                                                                            	Cache Objects in use                                                                                                            	SQL Plans                                                                                                                       	0	65792
SQLServer:Plan Cache                                                                                                            	Cache Hit Ratio                                                                                                                 	Object Plans                                                                                                                    	0	537003264
SQLServer:Plan Cache                                                                                                            	Cache Hit Ratio Base                                                                                                            	Object Plans                                                                                                                    	0	1073939712
SQLServer:Plan Cache                                                                                                            	Cache Pages                                                                                                                     	Object Plans                                                                                                                    	1	65792
SQLServer:Plan Cache                                                                                                            	Cache Object Counts                                                                                                             	Object Plans                                                                                                                    	0	65792
SQLServer:Plan Cache                                                                                                            	Cache Objects in use                                                                                                            	Object Plans                                                                                                                    	0	65792
SQLServer:Plan Cache                                                                                                            	Cache Hit Ratio                                                                                                                 	_Total                                                                                                                          	626	537003264
SQLServer:Plan Cache                                                                                                            	Cache Hit Ratio Base                                                                                                            	_Total                                                                                                                          	1253	1073939712
SQLServer:Plan Cache                                                                                                            	Cache Pages                                                                                                                     	_Total                                                                                                                          	12422	65792
SQLServer:Plan Cache                                                                                                            	Cache Object Counts                                                                                                             	_Total                                                                                                                          	911	65792
SQLServer:Plan Cache                                                                                                            	Cache Objects in use                                                                                                            	_Total                                                                                                                          	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cache Hit Ratio                                                                                                                 	TSQL Local Cursor                                                                                                               	0	537003264
SQLServer:Cursor Manager by Type                                                                                                	Cache Hit Ratio Base                                                                                                            	TSQL Local Cursor                                                                                                               	0	1073939712
SQLServer:Cursor Manager by Type                                                                                                	Cached Cursor Counts                                                                                                            	TSQL Local Cursor                                                                                                               	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cursor Cache Use Counts/sec                                                                                                     	TSQL Local Cursor                                                                                                               	0	272696576
SQLServer:Cursor Manager by Type                                                                                                	Cursor Requests/sec                                                                                                             	TSQL Local Cursor                                                                                                               	0	272696576
SQLServer:Cursor Manager by Type                                                                                                	Active cursors                                                                                                                  	TSQL Local Cursor                                                                                                               	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cursor memory usage                                                                                                             	TSQL Local Cursor                                                                                                               	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cursor worktable usage                                                                                                          	TSQL Local Cursor                                                                                                               	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Number of active cursor plans                                                                                                   	TSQL Local Cursor                                                                                                               	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cache Hit Ratio                                                                                                                 	TSQL Global Cursor                                                                                                              	0	537003264
SQLServer:Cursor Manager by Type                                                                                                	Cache Hit Ratio Base                                                                                                            	TSQL Global Cursor                                                                                                              	0	1073939712
SQLServer:Cursor Manager by Type                                                                                                	Cached Cursor Counts                                                                                                            	TSQL Global Cursor                                                                                                              	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cursor Cache Use Counts/sec                                                                                                     	TSQL Global Cursor                                                                                                              	0	272696576
SQLServer:Cursor Manager by Type                                                                                                	Cursor Requests/sec                                                                                                             	TSQL Global Cursor                                                                                                              	0	272696576
SQLServer:Cursor Manager by Type                                                                                                	Active cursors                                                                                                                  	TSQL Global Cursor                                                                                                              	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cursor memory usage                                                                                                             	TSQL Global Cursor                                                                                                              	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cursor worktable usage                                                                                                          	TSQL Global Cursor                                                                                                              	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Number of active cursor plans                                                                                                   	TSQL Global Cursor                                                                                                              	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cache Hit Ratio                                                                                                                 	API Cursor                                                                                                                      	0	537003264
SQLServer:Cursor Manager by Type                                                                                                	Cache Hit Ratio Base                                                                                                            	API Cursor                                                                                                                      	0	1073939712
SQLServer:Cursor Manager by Type                                                                                                	Cached Cursor Counts                                                                                                            	API Cursor                                                                                                                      	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cursor Cache Use Counts/sec                                                                                                     	API Cursor                                                                                                                      	0	272696576
SQLServer:Cursor Manager by Type                                                                                                	Cursor Requests/sec                                                                                                             	API Cursor                                                                                                                      	0	272696576
SQLServer:Cursor Manager by Type                                                                                                	Active cursors                                                                                                                  	API Cursor                                                                                                                      	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cursor memory usage                                                                                                             	API Cursor                                                                                                                      	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cursor worktable usage                                                                                                          	API Cursor                                                                                                                      	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Number of active cursor plans                                                                                                   	API Cursor                                                                                                                      	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cache Hit Ratio                                                                                                                 	_Total                                                                                                                          	0	537003264
SQLServer:Cursor Manager by Type                                                                                                	Cache Hit Ratio Base                                                                                                            	_Total                                                                                                                          	0	1073939712
SQLServer:Cursor Manager by Type                                                                                                	Cached Cursor Counts                                                                                                            	_Total                                                                                                                          	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cursor Cache Use Counts/sec                                                                                                     	_Total                                                                                                                          	0	272696576
SQLServer:Cursor Manager by Type                                                                                                	Cursor Requests/sec                                                                                                             	_Total                                                                                                                          	0	272696576
SQLServer:Cursor Manager by Type                                                                                                	Active cursors                                                                                                                  	_Total                                                                                                                          	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cursor memory usage                                                                                                             	_Total                                                                                                                          	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Cursor worktable usage                                                                                                          	_Total                                                                                                                          	0	65792
SQLServer:Cursor Manager by Type                                                                                                	Number of active cursor plans                                                                                                   	_Total                                                                                                                          	0	65792
SQLServer:Cursor Manager Total                                                                                                  	Cursor conversion rate                                                                                                          	                                                                                                                                	0	272696576
SQLServer:Cursor Manager Total                                                                                                  	Async population count                                                                                                          	                                                                                                                                	0	65792
SQLServer:Cursor Manager Total                                                                                                  	Cursor flushes                                                                                                                  	                                                                                                                                	0	65792
SQLServer:Memory Manager                                                                                                        	External benefit of memory                                                                                                      	                                                                                                                                	0	65792
SQLServer:Memory Manager                                                                                                        	Connection Memory (KB)                                                                                                          	                                                                                                                                	1312	65792
SQLServer:Memory Manager                                                                                                        	Database Cache Memory (KB)                                                                                                      	                                                                                                                                	37664	65792
SQLServer:Memory Manager                                                                                                        	Free Memory (KB)                                                                                                                	                                                                                                                                	49584	65792
SQLServer:Memory Manager                                                                                                        	Granted Workspace Memory (KB)                                                                                                   	                                                                                                                                	0	65792
SQLServer:Memory Manager                                                                                                        	Lock Memory (KB)                                                                                                                	                                                                                                                                	768	65792
SQLServer:Memory Manager                                                                                                        	Lock Blocks Allocated                                                                                                           	                                                                                                                                	3050	65792
SQLServer:Memory Manager                                                                                                        	Lock Owner Blocks Allocated                                                                                                     	                                                                                                                                	5550	65792
SQLServer:Memory Manager                                                                                                        	Lock Blocks                                                                                                                     	                                                                                                                                	0	65792
SQLServer:Memory Manager                                                                                                        	Lock Owner Blocks                                                                                                               	                                                                                                                                	0	65792
SQLServer:Memory Manager                                                                                                        	Maximum Workspace Memory (KB)                                                                                                   	                                                                                                                                	2480880	65792
SQLServer:Memory Manager                                                                                                        	Memory Grants Outstanding                                                                                                       	                                                                                                                                	0	65792
SQLServer:Memory Manager                                                                                                        	Memory Grants Pending                                                                                                           	                                                                                                                                	0	65792
SQLServer:Memory Manager                                                                                                        	Optimizer Memory (KB)                                                                                                           	                                                                                                                                	1016	65792
SQLServer:Memory Manager                                                                                                        	Reserved Server Memory (KB)                                                                                                     	                                                                                                                                	0	65792
SQLServer:Memory Manager                                                                                                        	SQL Cache Memory (KB)                                                                                                           	                                                                                                                                	1696	65792
SQLServer:Memory Manager                                                                                                        	Stolen Server Memory (KB)                                                                                                       	                                                                                                                                	285568	65792
SQLServer:Memory Manager                                                                                                        	Log Pool Memory (KB)                                                                                                            	                                                                                                                                	2888	65792
SQLServer:Memory Manager                                                                                                        	Target Server Memory (KB)                                                                                                       	                                                                                                                                	3301456	65792
SQLServer:Memory Manager                                                                                                        	Total Server Memory (KB)                                                                                                        	                                                                                                                                	372816	65792
SQLServer:Memory Node                                                                                                           	Database Node Memory (KB)                                                                                                       	000                                                                                                                             	37664	65792
SQLServer:Memory Node                                                                                                           	Free Node Memory (KB)                                                                                                           	000                                                                                                                             	49584	65792
SQLServer:Memory Node                                                                                                           	Foreign Node Memory (KB)                                                                                                        	000                                                                                                                             	0	65792
SQLServer:Memory Node                                                                                                           	Stolen Node Memory (KB)                                                                                                         	000                                                                                                                             	285536	65792
SQLServer:Memory Node                                                                                                           	Target Node Memory (KB)                                                                                                         	000                                                                                                                             	3301416	65792
SQLServer:Memory Node                                                                                                           	Total Node Memory (KB)                                                                                                          	000                                                                                                                             	372784	65792
SQLServer:User Settable                                                                                                         	Query                                                                                                                           	User counter 10                                                                                                                 	0	65792
SQLServer:User Settable                                                                                                         	Query                                                                                                                           	User counter 9                                                                                                                  	0	65792
SQLServer:User Settable                                                                                                         	Query                                                                                                                           	User counter 8                                                                                                                  	0	65792
SQLServer:User Settable                                                                                                         	Query                                                                                                                           	User counter 7                                                                                                                  	0	65792
SQLServer:User Settable                                                                                                         	Query                                                                                                                           	User counter 6                                                                                                                  	0	65792
SQLServer:User Settable                                                                                                         	Query                                                                                                                           	User counter 5                                                                                                                  	0	65792
SQLServer:User Settable                                                                                                         	Query                                                                                                                           	User counter 4                                                                                                                  	0	65792
SQLServer:User Settable                                                                                                         	Query                                                                                                                           	User counter 3                                                                                                                  	0	65792
SQLServer:User Settable                                                                                                         	Query                                                                                                                           	User counter 2                                                                                                                  	0	65792
SQLServer:User Settable                                                                                                         	Query                                                                                                                           	User counter 1                                                                                                                  	0	65792
SQLServer:Transactions                                                                                                          	Transactions                                                                                                                    	                                                                                                                                	6	65792
SQLServer:Transactions                                                                                                          	Snapshot Transactions                                                                                                           	                                                                                                                                	0	65792
SQLServer:Transactions                                                                                                          	Update Snapshot Transactions                                                                                                    	                                                                                                                                	0	65792
SQLServer:Transactions                                                                                                          	NonSnapshot Version Transactions                                                                                                	                                                                                                                                	0	65792
SQLServer:Transactions                                                                                                          	Longest Transaction Running Time                                                                                                	                                                                                                                                	0	65792
SQLServer:Transactions                                                                                                          	Update conflict ratio                                                                                                           	                                                                                                                                	0	1073874176
