affinity,56,127,1,127,8,19,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
pstat,56,52,1,52,2,5,0,7,0,0,0,0,0,0,0,7,,0,0,0,0,52,6,,5,0,0,0,0,,0x0000000000
tstat,56,52,1,52,2,5,0,8,0,0,0,0,0,0,0,8,,0,0,0,0,52,6,,5,0,0,0,0,,0x0000000000
typeint,56,56,1,56,4,10,0,9,0,0,0,0,0,0,0,9,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
port1,56,56,1,56,4,10,0,10,0,0,0,0,0,0,0,10,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
port2,56,56,1,56,4,10,0,11,0,0,0,0,0,0,0,11,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
site,56,231,2,231,256,0,0,12,0,0,0,0,0,0,0,12,,0,4104,0,24,39,0,,128,,0,0,1,Latin1_General_CI_AS_KS_WS,0x0904100000
dfltns,56,231,2,231,768,0,0,13,0,0,0,0,0,0,0,13,,0,65544,0,24,39,0,,384,,0,0,1,Latin1_General_BIN,0x0904000100
wsdlproc,56,231,2,231,1552,0,0,14,0,0,0,0,0,0,0,14,,0,872468488,0,24,39,0,,776,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
dfltdb,56,231,2,256,256,0,0,15,0,0,0,0,0,0,0,15,,0,872468488,0,24,39,18,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
authrealm,56,231,2,231,256,0,0,16,0,0,0,0,0,0,0,16,,0,872468488,0,24,39,0,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
dfltdm,56,231,2,231,256,0,0,17,0,0,0,0,0,0,0,17,,0,872468488,0,24,39,0,,128,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
maxconn,56,56,1,56,4,10,0,18,0,0,0,0,0,0,0,18,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
encalg,56,48,1,48,1,3,0,19,0,0,0,0,0,0,0,19,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
authtype,56,48,1,48,1,3,0,20,0,0,0,0,0,0,0,20,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
id,57,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
nmspace,57,231,2,231,768,0,0,2,0,0,0,0,0,0,0,2,,0,65544,0,24,39,0,,384,,0,0,1,Latin1_General_BIN,0x0904000100
alias,57,231,3,231,128,0,0,3,0,0,0,0,0,0,0,3,,0,65544,0,16,39,0,,64,,0,0,0,Latin1_General_BIN,0x0904000100
objname,57,231,2,231,1552,0,0,4,0,0,0,0,0,0,0,4,,0,872468488,0,24,39,0,,776,,0,0,1,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
status,57,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
class,58,48,1,48,1,3,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
id,58,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
nsid,58,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,58,231,3,256,256,0,0,4,0,0,0,0,0,0,0,4,,0,65544,0,16,39,18,,128,,0,0,0,Latin1_General_BIN,0x0904000100
status,58,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
type,58,175,3,175,2,0,0,6,0,0,0,0,0,0,0,6,,0,65544,0,16,47,1,,2,,0,0,0,Latin1_General_BIN,0x0904000100
intprop,58,56,1,56,4,10,0,7,0,0,0,0,0,0,0,7,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
created,58,61,1,61,8,23,3,8,0,0,0,0,0,0,0,8,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
modified,58,61,1,61,8,23,3,9,0,0,0,0,0,0,0,9,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
class,59,48,1,48,1,3,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
id,59,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
subid,59,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
grantee,59,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
audit_spec_id,59,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
type,59,175,3,175,4,0,0,6,0,0,0,0,0,0,0,6,,0,4104,0,16,47,1,,4,,0,0,0,Latin1_General_CI_AS_KS_WS,0x0904100000
state,59,175,3,175,1,0,0,7,0,0,0,0,0,0,0,7,,0,4104,0,16,47,1,,1,,0,0,0,Latin1_General_CI_AS_KS_WS,0x0904100000
valclass,60,48,1,48,1,3,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
objid,60,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
subobjid,60,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
valnum,60,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
value,60,98,0,98,8016,0,0,5,0,0,0,0,0,0,0,5,,0,0,0,8,39,0,,0,,0,0,1,,0x0000000000
imageval,60,165,2,165,-1,0,0,6,0,0,0,0,0,0,0,6,,0,0,0,24,37,4,,-1,,0,0,1,,0x0000000000
hobt_id,62,127,1,127,8,19,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
column_id,62,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
segment_id,62,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
version,62,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
encoding_type,62,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
row_count,62,56,1,56,4,10,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
status,62,56,1,56,4,10,0,7,0,0,0,0,0,0,0,7,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
base_id,62,127,1,127,8,19,0,8,0,0,0,0,0,0,0,8,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
magnitude,62,62,1,62,8,53,0,9,0,0,0,0,0,0,0,9,,0,0,0,0,62,8,,53,,0,0,0,,0x0000000000
primary_dictionary_id,62,56,1,56,4,10,0,10,0,0,0,0,0,0,0,10,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
secondary_dictionary_id,62,56,1,56,4,10,0,11,0,0,0,0,0,0,0,11,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
min_data_id,62,127,1,127,8,19,0,12,0,0,0,0,0,0,0,12,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
max_data_id,62,127,1,127,8,19,0,13,0,0,0,0,0,0,0,13,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
null_value,62,127,1,127,8,19,0,14,0,0,0,0,0,0,0,14,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
on_disk_size,62,127,1,127,8,19,0,15,0,0,0,0,0,0,0,15,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
data_ptr,62,173,3,173,16,0,0,16,0,0,0,0,0,0,0,16,,0,0,0,16,45,3,,16,,0,0,0,,0x0000000000
container_id,62,52,0,52,2,5,0,17,0,0,0,0,0,0,0,17,,0,0,0,8,38,6,,5,0,0,0,1,,0x0000000000
hobt_id,63,127,1,127,8,19,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
column_id,63,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
dictionary_id,63,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
version,63,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
type,63,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
flags,63,127,1,127,8,19,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
last_id,63,56,1,56,4,10,0,7,0,0,0,0,0,0,0,7,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
entry_count,63,127,1,127,8,19,0,8,0,0,0,0,0,0,0,8,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
on_disk_size,63,127,1,127,8,19,0,9,0,0,0,0,0,0,0,9,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
data_ptr,63,173,3,173,16,0,0,10,0,0,0,0,0,0,0,10,,0,0,0,16,45,3,,16,,0,0,0,,0x0000000000
container_id,63,52,0,52,2,5,0,11,0,0,0,0,0,0,0,11,,0,0,0,8,38,6,,5,0,0,0,1,,0x0000000000
class,64,48,1,48,1,3,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
id,64,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,64,231,3,256,256,0,0,3,0,0,0,0,0,0,0,3,,0,872468488,0,16,39,18,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
status,64,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
type,64,175,3,175,2,0,0,5,0,0,0,0,0,0,0,5,,0,4104,0,16,47,1,,2,,0,0,0,Latin1_General_CI_AS_KS_WS,0x0904100000
intprop,64,56,1,56,4,10,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
created,64,61,1,61,8,23,3,7,0,0,0,0,0,0,0,7,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
modified,64,61,1,61,8,23,3,8,0,0,0,0,0,0,0,8,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
class,65,48,1,48,1,3,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
objid,65,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
indexid,65,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
rowsetnum,65,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
rowsetid,65,127,1,127,8,19,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
status,65,56,1,56,4,10,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
id,67,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,67,231,3,256,256,0,0,2,0,0,0,0,0,0,0,2,,0,872468488,0,16,39,18,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
scid,67,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
remsvc,67,231,2,231,512,0,0,4,0,0,0,0,0,0,0,4,,0,65544,0,24,39,0,,256,,0,0,1,Latin1_General_BIN,0x0904000100
status,67,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
dlgid,68,36,1,36,16,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,37,0,,0,,0,0,0,,0x0000000000
finitiator,68,104,1,104,1,1,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,50,16,,1,,0,0,0,,0x0000000000
tosvc,68,231,2,231,512,0,0,3,0,0,0,0,0,0,0,3,,0,65544,0,24,39,0,,256,,0,0,1,Latin1_General_BIN,0x0904000100
tobrkrinst,68,231,2,231,256,0,0,4,0,0,0,0,0,0,0,4,,0,65544,0,24,39,0,,128,,0,0,1,Latin1_General_BIN,0x0904000100
fromsvc,68,231,2,231,512,0,0,5,0,0,0,0,0,0,0,5,,0,65544,0,24,39,0,,256,,0,0,1,Latin1_General_BIN,0x0904000100
frombrkrinst,68,231,2,231,256,0,0,6,0,0,0,0,0,0,0,6,,0,65544,0,24,39,0,,128,,0,0,1,Latin1_General_BIN,0x0904000100
svccontr,68,231,2,231,512,0,0,7,0,0,0,0,0,0,0,7,,0,65544,0,24,39,0,,256,,0,0,1,Latin1_General_BIN,0x0904000100
msgseqnum,68,127,1,127,8,19,0,8,0,0,0,0,0,0,0,8,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
msgtype,68,231,2,231,512,0,0,9,0,0,0,0,0,0,0,9,,0,65544,0,24,39,0,,256,,0,0,1,Latin1_General_BIN,0x0904000100
unackmfn,68,56,1,56,4,10,0,10,0,0,0,0,0,0,0,10,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
status,68,56,1,56,4,10,0,11,0,0,0,0,0,0,0,11,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
enqtime,68,61,1,61,8,23,3,12,0,0,0,0,0,0,0,12,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
rsndtime,68,61,0,61,8,23,3,13,0,0,0,0,0,0,0,13,,0,0,0,8,111,12,,23,3,0,0,1,,0x0000000000
dlgerr,68,56,1,56,4,10,0,14,0,0,0,0,0,0,0,14,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
msgid,68,36,1,36,16,0,0,15,0,0,0,0,0,0,0,15,,0,0,0,0,37,0,,0,,0,0,0,,0x0000000000
hdrpartlen,68,52,1,52,2,5,0,16,0,0,0,0,0,0,0,16,,0,0,0,0,52,6,,5,0,0,0,0,,0x0000000000
hdrseclen,68,52,1,52,2,5,0,17,0,0,0,0,0,0,0,17,,0,0,0,0,52,6,,5,0,0,0,0,,0x0000000000
msgenc,68,48,1,48,1,3,0,18,0,0,0,0,0,0,0,18,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
msgbodylen,68,56,1,56,4,10,0,19,0,0,0,0,0,0,0,19,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
msgbody,68,165,2,165,-1,0,0,20,0,0,0,0,0,0,0,20,,0,0,0,24,37,4,,-1,,0,0,1,,0x0000000000
msgref,68,127,0,127,8,19,0,21,0,0,0,0,0,0,0,21,,0,0,0,8,108,0,,19,0,0,0,1,,0x0000000000
id,69,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
name,69,231,3,256,256,0,0,2,0,0,0,0,0,0,0,2,,0,872468488,0,16,39,18,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
remsvc,69,231,2,231,512,0,0,3,0,0,0,0,0,0,0,3,,0,65544,0,24,39,0,,256,,0,0,1,Latin1_General_BIN,0x0904000100
brkrinst,69,231,2,231,256,0,0,4,0,0,0,0,0,0,0,4,,0,65544,0,24,39,0,,128,,0,0,1,Latin1_General_BIN,0x0904000100
addr,69,231,2,231,512,0,0,5,0,0,0,0,0,0,0,5,,0,65544,0,24,39,0,,256,,0,0,1,Latin1_General_BIN,0x0904000100
miraddr,69,231,2,231,512,0,0,6,0,0,0,0,0,0,0,6,,0,65544,0,24,39,0,,256,,0,0,1,Latin1_General_BIN,0x0904000100
lifetime,69,61,0,61,8,23,3,7,0,0,0,0,0,0,0,7,,0,0,0,8,111,12,,23,3,0,0,1,,0x0000000000
id,71,36,1,36,16,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,37,0,,0,,0,0,0,,0x0000000000
service_id,71,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
status,71,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
refcount,71,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
handle,72,36,1,36,16,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,37,0,,0,,0,0,0,,0x0000000000
diagid,72,36,1,36,16,0,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,37,0,,0,,0,0,0,,0x0000000000
initiator,72,48,1,48,1,3,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
sendseq,72,127,1,127,8,19,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
sendxact,72,173,3,173,6,0,0,5,0,0,0,0,0,0,0,5,,0,0,0,16,45,3,,6,,0,0,0,,0x0000000000
diagid,73,36,1,36,16,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,37,0,,0,,0,0,0,,0x0000000000
initiator,73,48,1,48,1,3,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
handle,73,36,1,36,16,0,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,37,0,,0,,0,0,0,,0x0000000000
rcvseq,73,127,1,127,8,19,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
rcvfrag,73,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
status,73,56,1,56,4,10,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
state,73,175,3,175,2,0,0,7,0,0,0,0,0,0,0,7,,0,4104,0,16,47,1,,2,,0,0,0,Latin1_General_CI_AS_KS_WS,0x0904100000
lifetime,73,61,1,61,8,23,3,8,0,0,0,0,0,0,0,8,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
contract,73,56,1,56,4,10,0,9,0,0,0,0,0,0,0,9,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
svcid,73,56,1,56,4,10,0,10,0,0,0,0,0,0,0,10,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
convgroup,73,36,1,36,16,0,0,11,0,0,0,0,0,0,0,11,,0,0,0,0,37,0,,0,,0,0,0,,0x0000000000
sysseq,73,127,1,127,8,19,0,12,0,0,0,0,0,0,0,12,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
enddlgseq,73,127,1,127,8,19,0,13,0,0,0,0,0,0,0,13,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
firstoorder,73,127,1,127,8,19,0,14,0,0,0,0,0,0,0,14,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
lastoorder,73,127,1,127,8,19,0,15,0,0,0,0,0,0,0,15,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
lastoorderfr,73,56,1,56,4,10,0,16,0,0,0,0,0,0,0,16,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
dlgtimer,73,61,1,61,8,23,3,17,0,0,0,0,0,0,0,17,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
dlgopened,73,61,1,61,8,23,3,18,0,0,0,0,0,0,0,18,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
princid,73,56,1,56,4,10,0,19,0,0,0,0,0,0,0,19,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
outseskey,73,165,3,165,4096,0,0,20,0,0,0,0,0,0,0,20,,0,0,0,16,37,4,,4096,,0,0,0,,0x0000000000
outseskeyid,73,36,1,36,16,0,0,21,0,0,0,0,0,0,0,21,,0,0,0,0,37,0,,0,,0,0,0,,0x0000000000
farprincid,73,56,1,56,4,10,0,22,0,0,0,0,0,0,0,22,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
inseskey,73,165,3,165,4096,0,0,23,0,0,0,0,0,0,0,23,,0,0,0,16,37,4,,4096,,0,0,0,,0x0000000000
inseskeyid,73,36,1,36,16,0,0,24,0,0,0,0,0,0,0,24,,0,0,0,0,37,0,,0,,0,0,0,,0x0000000000
farsvc,73,231,3,231,512,0,0,25,0,0,0,0,0,0,0,25,,0,65544,0,16,39,0,,256,,0,0,0,Latin1_General_BIN,0x0904000100
farbrkrinst,73,231,2,231,256,0,0,26,0,0,0,0,0,0,0,26,,0,65544,0,24,39,0,,128,,0,0,1,Latin1_General_BIN,0x0904000100
priority,73,48,1,48,1,3,0,27,0,0,0,0,0,0,0,27,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
class,74,48,1,48,1,3,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
depid,74,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
depsubid,74,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
indepid,74,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
indepsubid,74,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
status,74,56,1,56,4,10,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
class,75,48,1,48,1,3,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
depid,75,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
depsubid,75,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
indepid,75,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
indepsubid,75,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
status,75,56,1,56,4,10,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
class,78,48,1,48,1,3,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,48,5,,3,0,0,0,0,,0x0000000000
id,78,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
subid,78,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
guid,78,36,1,36,16,0,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,37,0,,0,,0,0,0,,0x0000000000
status,78,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
id,79,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
lsn,79,173,3,173,10,0,0,2,0,0,0,0,0,0,0,2,,0,0,0,16,45,3,,10,,0,0,0,,0x0000000000
epoch,79,56,0,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,8,38,7,,10,0,0,0,1,,0x0000000000
csn,79,127,0,127,8,19,0,4,0,0,0,0,0,0,0,4,,0,0,0,8,108,0,,19,0,0,0,1,,0x0000000000
created,79,61,1,61,8,23,3,5,0,0,0,0,0,0,0,5,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
lsid,80,165,3,165,85,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,16,37,4,,85,,0,0,0,,0x0000000000
iname,80,231,3,256,256,0,0,2,0,0,0,0,0,0,0,2,,0,872468488,0,16,39,18,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
ipipename,80,231,3,231,520,0,0,3,0,0,0,0,0,0,0,3,,0,872468488,0,16,39,0,,260,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
pid,80,56,1,56,4,10,0,4,0,0,0,0,0,0,0,4,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
status,80,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
crdate,80,61,1,61,8,23,3,6,0,0,0,0,0,0,0,6,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
modate,80,61,1,61,8,23,3,7,0,0,0,0,0,0,0,7,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
sysdbpath,80,231,3,231,520,0,0,8,0,0,0,0,0,0,0,8,,0,872468488,0,16,39,0,,260,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
cprelid,82,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
fragid,82,56,1,56,4,10,0,2,0,0,0,0,0,0,0,2,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
fragobjid,82,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
ts,82,173,3,173,8,0,0,4,0,0,0,0,0,0,0,4,,0,0,0,16,45,3,,8,,0,0,0,,0x0000000000
status,82,56,1,56,4,10,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
datasize,82,127,1,127,8,19,0,6,0,0,0,0,0,0,0,6,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
itemcnt,82,127,1,127,8,19,0,7,0,0,0,0,0,0,0,7,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
rowcnt,82,127,1,127,8,19,0,8,0,0,0,0,0,0,0,8,,0,0,0,0,63,0,,19,0,0,0,0,,0x0000000000
database_id,84,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
register_date,84,61,1,61,8,23,3,2,0,0,0,0,0,0,0,2,,0,0,0,0,61,12,,23,3,0,0,0,,0x0000000000
registered_by,84,56,1,56,4,10,0,3,0,0,0,0,0,0,0,3,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
version,84,231,3,231,256,0,0,4,0,0,0,0,0,0,0,4,,0,872468488,0,16,39,0,,128,,0,0,0,SQL_Latin1_General_CP1_CI_AS,0x0904D00034
fileguid,84,36,1,36,16,0,0,5,0,0,0,0,0,0,0,5,,0,0,0,0,37,0,,0,,0,0,0,,0x0000000000
stoplistid,85,56,1,56,4,10,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,56,7,,10,0,0,0,0,,0x0000000000
