0x0000000BF1A2C040		16384	2		MEMOBJ_SBOBJECTPOOLS		0		8192	16384	0x0000000BF1A2A080			2	PartitionedByNode	0	0	0
0x0000000BF1A30040		16384	2		MEMOBJ_SBOBJECTPOOLS		0		8192	16384	0x0000000BF1A2AED0			2	PartitionedByNode	0	0	0
0x0000000BF1A36040		16384	2		MEMOBJ_SBOBJECTPOOLS		0		8192	16384	0x0000000BF1A34080			2	PartitionedByNode	0	0	0
0x0000000BF1A3A040		16384	2		MEMOBJ_SBOBJECTPOOLS		0		8192	16384	0x0000000BF1A34ED0			2	PartitionedByNode	0	0	0
0x0000000BF1A40040		16384	2		MEMOBJ_SBOBJECTPOOLS		0		8192	16384	0x0000000BF1A3E080			2	PartitionedByNode	0	0	0
0x0000000BF1A44040		16384	2		MEMOBJ_SBOBJECTPOOLS		0		8192	16384	0x0000000BF1A3EED0			2	PartitionedByNode	0	0	0
0x0000000BF4E52040		8192	10		MEMOBJ_CACHESTORETOKENPERM		0		8192	8192	0x0000000BF03BF240			2	PartitionedByNode	0	0	0
0x0000000BF4E42040		8192	22		MEMOBJ_CACHESTOREBROKERTBLACS		0		8192	8192	0x0000000BF4E440C0			0	NoPartition	0	0	3
0x0000000BF4E40040		16384	4194326		MEMOBJ_CACHESTOREBROKERTBLACS		0		8192	16384	0x0000000BF4E440C0			0	NoPartition	0	0	30
0x0000000BF4E38040		16384	4194326		MEMOBJ_CACHESTOREBROKERTBLACS		0		8192	16384	0x0000000BF4E440C0			0	NoPartition	0	0	33
0x0000000BF1BDE040		8192	4194308		MEMOBJ_SOSWORKER		0		8192	8192	0x0000000BFD0002C0			0	NoPartition			
0x0000000BF1BD2040		8192	10		MEMOBJ_CACHESTORETOKENPERM		0		8192	8192	0x0000000BF28E1560			2	PartitionedByNode	0	0	0
0x0000000BF1BCE040		8192	10		MEMOBJ_CACHESTORETOKENPERM		0		8192	8192	0x0000000BF1BD0080			2	PartitionedByNode	0	0	0
0x0000000BF1EA0040		16384	4194326		MEMOBJ_CACHESTOREBROKERTBLACS		0		8192	16384	0x0000000BF28E00C0			0	NoPartition	0	0	52
0x0000000BF1EB8040		8192	6		MEMOBJ_SYSTASKSESSION		0		8192	8192	0x0000000BFD00E0C0			2	PartitionedByNode	0	0	43
0x0000000BF1EBA040		8192	6		MEMOBJ_SYSTASKSESSION		0		8192	8192	0x0000000BFD00E0C0			2	PartitionedByNode	0	0	45
0x0000000BF1EBE040		16384	2097282		MEMOBJ_HOST		0		8192	16384	0x0000000BEE619900			2	PartitionedByNode	0	0	28
0x0000000BF1EC2040		8192	6		MEMOBJ_SYSTASKSESSION		0		8192	8192	0x0000000BFD00E0C0			2	PartitionedByNode	0	0	29
0x0000000BFD02C040		147456			MEMOBJ_SOSSCHEDULER		0		8192	147456	0x0000000BFD0002C0			0	NoPartition	0	0	556
0x0000000BFD02E040		16384			MEMOBJ_SOSSCHEDULERTASK		0		8192	16384	0x0000000BFD0002C0			0	NoPartition	0	0	14
0x0000000BFD030040		32768			MEMOBJ_SOSSCHEDULERMEMOBJPROXY		0		8192	32768	0x0000000BFD0002C0			0	NoPartition	0	0	1925
0x0000000BFD032040		8192	4194308		MEMOBJ_SOSWORKER		0		8192	8192	0x0000000BFD0002C0			0	NoPartition			
0x0000000BFD280040		8192	4194308		MEMOBJ_SOSWORKER		0		8192	262144	0x0000000BFD0002C0			0	NoPartition			
0x0000000BFD28E040		8192	4194308		MEMOBJ_SOSWORKER		0		8192	49152	0x0000000BFD0002C0			0	NoPartition			
0x0000000BFD294040		16384	6		MEMOBJ_SYSTASKSESSION		0		8192	16384	0x0000000BFD00E0C0			2	PartitionedByNode	0	0	33
0x0000000BFD29C040		8192	10		MEMOBJ_ENTITYVERSIONINFO		0		8192	8192	0x0000000BFD00D6B0			2	PartitionedByNode	0	0	10
0x0000000BF72D6040		16384	0		MEMOBJ_SCHEMAMGRHEAP		0		8192	16384	0x0000000BFD0F8040			0	NoPartition			
0x0000000BFD230040		16384	0		MEMOBJ_SCHEMAMGRHEAP		0		8192	16384	0x0000000BFDE98040			0	NoPartition			
0x0000000BFD2A4040		16384	0		MEMOBJ_SCHEMAMGRHEAP		0		8192	16384	0x0000000BFDF20040			0	NoPartition			
0x0000000BFD39E040		16384	0		MEMOBJ_SCHEMAMGRHEAP		0		8192	16384	0x0000000BFDF98040			0	NoPartition			
0x0000000BFD422040		16384	0		MEMOBJ_SCHEMAMGRHEAP		0		8192	16384	0x0000000BFB018040			0	NoPartition			
0x0000000BFD498040		16384	0		MEMOBJ_SCHEMAMGRHEAP		0		8192	16384	0x0000000BFB098040			0	NoPartition			
0x0000000BFD516040		16384	0		MEMOBJ_SCHEMAMGRHEAP		0		8192	16384	0x0000000BFB118040			0	NoPartition			
0x0000000BF7B9E040		16384	0		MEMOBJ_SCHEMAMGRHEAP		0		8192	16384	0x0000000BF6038040			0	NoPartition			
0x0000000BFD2AC040		516096	4194310		MEMOBJ_PERDATABASE		0		8192	589824	0x0000000BFD00D6B0			2	PartitionedByNode	0	0	472
0x0000000BFD2AE040		90112	22		MEMOBJ_SYSTEMROWSET		0		8192	90112	0x0000000BF7B98D10			0	NoPartition	0	0	363
0x0000000BFD2B0040		57344	22		MEMOBJ_SYSTEMROWSET		0		8192	57344	0x0000000BF7B98D10			0	NoPartition	0	0	231
0x0000000BFD2B2040		245760	22		MEMOBJ_SYSTEMROWSET		0		8192	245760	0x0000000BF7B98D10			0	NoPartition	0	0	1150
0x0000000BFD2B4040		131072	22		MEMOBJ_SYSTEMROWSET		0		8192	131072	0x0000000BF7B98D10			0	NoPartition	0	0	561
0x0000000BFD2B6040		90112	22		MEMOBJ_SYSTEMROWSET		0		8192	90112	0x0000000BF7B98D10			0	NoPartition	0	0	345
0x0000000BFD2B8040		155648	22		MEMOBJ_SYSTEMROWSET		0		8192	155648	0x0000000BF7B98D10			0	NoPartition	0	0	729
0x0000000BFD2BA040		81920	22		MEMOBJ_SYSTEMROWSET		0		8192	81920	0x0000000BF7B98D10			0	NoPartition	0	0	366
0x0000000BFD2BC040		212992	22		MEMOBJ_SYSTEMROWSET		0		8192	212992	0x0000000BF7B98D10			0	NoPartition	0	0	992
0x0000000BFD2BE040		49152	4194310		MEMOBJ_FSCHUNKER		0		8192	49152	0x0000000BFADDF4D0			2	PartitionedByNode	0	0	10
0x0000000BFD2C4040		16384	138		MEMOBJ_METADATADB		0		8192	16384	0x0000000BFADDD490			2	PartitionedByNode	0	0	76
0x0000000BFD2C8040		237568	6		MEMOBJ_METADATADB		0		8192	237568	0x0000000BFADDD490			2	PartitionedByNode	0	0	1891
0x0000000BFD2CA040		65536	6		MEMOBJ_METADATADB		0		8192	65536	0x0000000BFD0085E0			2	PartitionedByNode	0	0	481
0x0000000BFD2CC040		8192	10		MEMOBJ_CACHEOBJPERM		0		8192	8192	0x0000000BFADDB490			2	PartitionedByNode	0	0	1
0x0000000BFD2CE040		65536	70		MEMOBJ_CACHEOBJPERM		0		8192	65536	0x0000000BFADDB490			3	PartitionedByCpu	0	0	20
0x0000000BF5826040		57344	2		MEMOBJ_LBSSCACHE		0		8192	57344	0x0000000BF5824080			2	PartitionedByNode	0	0	16
0x0000000BF5892040		16384	6		MEMOBJ_AUDIT_MGR		0		8192	16384	0x0000000BFD0085E0			2	PartitionedByNode	0	0	4
0x0000000BF5894040		16384	2		MEMOBJ_AUDIT_EVENT_BUFFER		0		8192	16384	0x0000000BF5824ED0			2	PartitionedByNode	0	0	0
0x0000000BF58A0040		8192	6		MEMOBJ_FILETABLE_STORE		0		8192	8192	0x0000000BF72F76D0			2	PartitionedByNode	0	0	5
0x0000000BF58C0040		8192	6		MEMOBJ_FILETABLE_NSO		0		8192	8192	0x0000000BF72F76D0			2	PartitionedByNode	0	0	4
0x0000000BF5A00040		8192	4194308		MEMOBJ_SOSWORKER		0		8192	8192	0x0000000BFD0002C0			0	NoPartition			
0x0000000BF5A1C060		147456	1		MEMOBJ_RULETABLEGLOBAL		0		8192	147456	0x0000000BFD0085E0			0	NoPartition			
0x0000000BF5A0C040		303104	4194306		MEMOBJ_FULLTEXTGLOBAL		0		8192	311296	0x0000000BFD012F60			2	PartitionedByNode	0	0	8094
0x0000000BF5A5A040		8192	22		MEMOBJ_FULLTEXTSTOPLIST		0		8192	8192	0x0000000BF5A580C0			0	NoPartition	0	0	1
0x0000000BF5A62040		16384	18		MEMOBJ_FULLTEXTSTOPLIST		0		8192	16384	0x0000000BF5A580C0			0	NoPartition	0	0	2
0x0000000BF5A66040		8192	22		MEMOBJ_SEARCHPROPERTYLIST		0		8192	8192	0x0000000BF5A58D10			0	NoPartition	0	0	1
0x0000000BF5A6E040		8192	6		MEMOBJ_LMCACHE		0		8192	8192	0x0000000BF5A6D4B0			2	PartitionedByNode	0	0	0
0x0000000BF5A70040		8192	6		MEMOBJ_LMCACHE		0		8192	8192	0x0000000BF5A6D4B0			2	PartitionedByNode	0	0	0
0x0000000BF5A72040		8192	6		MEMOBJ_LMCACHE		0		8192	8192	0x0000000BF5A6D4B0			2	PartitionedByNode	0	0	0
0x0000000BF5A74040		8192	6		MEMOBJ_LMCACHE		0		8192	8192	0x0000000BF5A6D4B0			2	PartitionedByNode	0	0	0
0x0000000BF5A76040		8192	6		MEMOBJ_LMCACHE		0		8192	8192	0x0000000BF5A6D4B0			2	PartitionedByNode	0	0	0
0x0000000BF5A78040		8192	6		MEMOBJ_LMCACHE		0		8192	8192	0x0000000BF5A6D4B0			2	PartitionedByNode	0	0	0
0x0000000BF5A7A040		8192	6		MEMOBJ_LMCACHE		0		8192	8192	0x0000000BF5A6D4B0			2	PartitionedByNode	0	0	0
0x0000000BF5A7C040		8192	6		MEMOBJ_LMCACHE		0		8192	8192	0x0000000BF5A6D4B0			2	PartitionedByNode	0	0	0
0x0000000BF594C040		32768	2		MEMOBJ_HADR		0		8192	32768	0x0000000BF5A6B4B0			2	PartitionedByNode	0	0	103
0x0000000BF5952040		16384	2		MEMOBJ_SBOBJECTPOOLS		0		8192	16384	0x0000000BF5950080			2	PartitionedByNode	0	0	0
0x0000000BF4902040		8192	4194308		MEMOBJ_SOSWORKER		0		8192	262144	0x0000000BFD0002C0			0	NoPartition			
0x0000000BF490E040		638976	4194310		MEMOBJ_PERDATABASE		0		8192	8773632	0x0000000BFD00D6B0			2	PartitionedByNode	0	0	66166
0x0000000BF4910040		8192	22		MEMOBJ_SYSTEMROWSET		0		8192	8192	0x0000000BF5950F10			0	NoPartition	0	0	1
0x0000000BF4912040		73728	22		MEMOBJ_SYSTEMROWSET		0		8192	73728	0x0000000BF5950F10			0	NoPartition	0	0	372
0x0000000BF4914040		155648	22		MEMOBJ_SYSTEMROWSET		0		8192	155648	0x0000000BF5950F10			0	NoPartition	0	0	741
0x0000000BF4916040		8192	22		MEMOBJ_SYSTEMROWSET		0		8192	8192	0x0000000BF5950F10			0	NoPartition	0	0	0
0x0000000BF4918040		8192	22		MEMOBJ_SYSTEMROWSET		0		8192	8192	0x0000000BF5950F10			0	NoPartition	0	0	0
0x0000000BF491A040		24576	22		MEMOBJ_SYSTEMROWSET		0		8192	24576	0x0000000BF5950F10			0	NoPartition	0	0	105
0x0000000BF491C040		8192	22		MEMOBJ_SYSTEMROWSET		0		8192	8192	0x0000000BF5950F10			0	NoPartition	0	0	0
0x0000000BF491E040		49152	22		MEMOBJ_SYSTEMROWSET		0		8192	49152	0x0000000BF5950F10			0	NoPartition	0	0	201
0x0000000BF4926040		8192	138		MEMOBJ_METADATADB		0		8192	8192	0x0000000BF5A61470			2	PartitionedByNode	0	0	9
0x0000000BF4928040		8192	6		MEMOBJ_METADATADB		0		8192	8192	0x0000000BF5A61470			2	PartitionedByNode	0	0	55
0x0000000BF492A040		32768	6		MEMOBJ_METADATADB		0		8192	32768	0x0000000BFD0085E0			2	PartitionedByNode	0	0	274
0x0000000BF492C040		8192	10		MEMOBJ_CACHEOBJPERM		0		8192	8192	0x0000000BF5A5F470			2	PartitionedByNode	0	0	0
0x0000000BF492E040		65536	70		MEMOBJ_CACHEOBJPERM		0		8192	65536	0x0000000BF5A5F470			3	PartitionedByCpu	0	0	2
0x0000000BF193A040		8192	4194308		MEMOBJ_SOSWORKER		0		8192	32768	0x0000000BFD0002C0			0	NoPartition			
0x0000000BF193E040		8192	22		MEMOBJ_CONVPRI		0		8192	8192	0x0000000BF03BD280			0	NoPartition	0	0	1
0x0000000BF1948040		8192	10		MEMOBJ_QDSSTMTCACHE		0		8192	8192	0x0000000BF1899240			2	PartitionedByNode	0	0	0
0x0000000BF194A040		8192	6		MEMOBJ_QDSSTMTCACHE		0		8192	8192	0x0000000BF1899240			2	PartitionedByNode	0	0	0
0x0000000BF19E6040		8192	4194326		MEMOBJ_CACHESTOREBROKERREADONLY		0		8192	8192	0x0000000BFACBCD10			0	NoPartition	0	0	1
0x0000000BF19E2040		8192	4194326		MEMOBJ_CACHESTOREBROKERREADONLY		0		8192	8192	0x0000000BFACBCD10			0	NoPartition	0	0	1
0x0000000BF19DA040		8192	4194326		MEMOBJ_CACHESTOREBROKERREADONLY		0		8192	8192	0x0000000BFACBCD10			0	NoPartition	0	0	1
0x0000000BF19DC040		8192	22		MEMOBJ_CACHESTOREBROKERTBLACS		0		8192	8192	0x0000000BF19F51E0			0	NoPartition	0	0	3
0x0000000BF19D8040		16384	4194326		MEMOBJ_CACHESTOREBROKERTBLACS		0		8192	16384	0x0000000BF19F51E0			0	NoPartition	0	0	30
0x0000000BF19D2040		16384	4194326		MEMOBJ_CACHESTOREBROKERTBLACS		0		8192	16384	0x0000000BF19F51E0			0	NoPartition	0	0	33
0x0000000BF1BDC040		8192	4194308		MEMOBJ_SOSWORKER		0		8192	8192	0x0000000BFD0002C0			0	NoPartition			
0x0000000BF12CE040		16384	4194310		MEMOBJ_SQLMGR		0		8192	16384	0x0000000BFDE24D10			2	PartitionedByNode	0	0	856
0x0000000BF12E0060		172032	17		MEMOBJ_COMPILE_ADHOC		0		8192	172032	0x0000000BFDE2C320			0	NoPartition			
0x0000000BF253A060		73728	17		MEMOBJ_EXECUTE		0		8192	73728	0x0000000BFDE2C320			0	NoPartition			
0x0000000BF2540040		106496	20		MEMOBJ_QUERYEXECCNTXTFORSE		0		8192	106496	0x0000000BFDE2C320			0	NoPartition			
0x0000000BF0950060		16384	17		MEMOBJ_COMPILE_ADHOC		0		8192	16384	0x0000000BFDE2CAA0			0	NoPartition			
