32767	1	1760	0	281474980642816	DATA_PAGE	3	7404	0	0	129		0	0x000000000000015A
32767	1	3033	0	281474980642816	DATA_PAGE	1	4717	0	0	132		0	0x000000000000015A
32767	1	2965	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	50		0	0x000000000000015A
32767	1	1516	0	281474980642816	DATA_PAGE	2	5812	0	0	100		0	0x000000000000015A
1	1	144	0	72057594039173120	INDEX_PAGE	19	7811	0	0	1181		0	0x000000000000015A
32767	1	2394	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	70		0	0x000000000001215A
4	1	470	0	281474979397632	DATA_PAGE	18	6700	0	0	2542		0	0x000000000000015A
32767	1	1211	0	281474979397632	DATA_PAGE	103	135	0	0	106		0	0x000000000000015A
32767	1	3841	0	281474980642816	DATA_PAGE	166	13	0	0	48		0	0x000000000000015A
32767	1	1462	0	281474980642816	DATA_PAGE	3	571	0	0	31		0	0x000000000000015A
32767	1	1719	0	281474980642816	DATA_PAGE	2	593	0	0	73		0	0x000000000000015A
32767	1	809	0	72057594049986560	INDEX_PAGE	256	3884	0	0	485		0	0x000000002121215A
32767	1	662	0	281474979397632	DATA_PAGE	72	2124	0	0	73		0	0x000000000000015A
32767	1	3310	0	71776119065149440	TEXT_MIX_PAGE	1	2414	0	0	67		0	0x000000000000015A
1	1	302	0	196608	DATA_PAGE	56	4736	0	0	477		0	0x000000000000015A
32767	1	466	0	281474980642816	DATA_PAGE	7	2168	0	0	75		0	0x000000000000015A
1	1	187	0	281474979397632	DATA_PAGE	46	3922	0	0	584		0	0x000000000000015A
32767	1	1087	0	71776119065149440	TEXT_MIX_PAGE	3	307	0	0	68		0	0x000000000000015A
32767	1	1374	0	281474978938880	DATA_PAGE	65	1188	0	0	79		0	0x000000000000015A
2	1	82	0	72057594038779904	DATA_PAGE	100	4104	0	0	425		0	0x000000000000015A
4	1	419	0	281474979397632	DATA_PAGE	76	2002	0	0	649		0	0x000000000000015A
4	1	1664	0	281474978938880	DATA_PAGE	76	86	0	0	3546		0	0x000000000000015A
32767	1	1621	0	281474980642816	DATA_PAGE	6	1503	0	0	39		0	0x000000000000015A
32767	1	3451	0	281474980642816	DATA_PAGE	1	7792	0	0	41		0	0x000000000000015A
5	1	86	0	196608	DATA_PAGE	96	2336	0	0	534		0	0x000000000000015A
32767	1	361	0	281474978938880	DATA_PAGE	73	232	0	0	79		0	0x000000000000015A
32767	1	1446	0	71776119065149440	TEXT_MIX_PAGE	1	40	0	0	70		0	0x000000000000015A
6	1	408	0	72057594049855488	DATA_PAGE	6	7868	0	0	5683		0	0x000000001215215A
4	1	561	0	281474978611200	INDEX_PAGE	4	7976	0	0	800		0	0x000000000000015A
4	1	528	0	562949958336512	INDEX_PAGE	305	1996	0	0	676		0	0x000000000001215A
2	1	296	0	281474978938880	DATA_PAGE	86	22	0	0	746		0	0x000000000000015A
32767	1	2372	0	281474980642816	DATA_PAGE	1	4728	0	0	98		0	0x000000000000015A
