0x0000000C0B3A0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Net Logon Client DLL	LOGONCLI.DLL
0x0000000C0B430000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Process Status Helper	psapi.dll
0x0000000C0B480000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	AppModel API Host	kernel.appcore.dll
0x0000000C0B4B0000	2017.140:3238.1	14.0:3238.1	0	0	0	0	0	67699888	Microsoft Corporation	SQL Server Instance API DLL	instapi140.dll
0x0000000C0B4E0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Cryptographic Service Provider API	CRYPTSP.dll
0x0000000C0B500000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Microsoft Enhanced Cryptographic Provider	rsaenh.dll
0x0000000C0D950000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Windows NT Image Helper	imagehlp.dll
0x0000000C0DA80000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Group Policy Client API	gpapi.dll
0x0000000C0DAB0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Crypto Network Related API	cryptnet.dll
0x0000000C0DB30000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Workstation Service Client DLL	wkscli.dll
0x0000000C0DB50000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Offline Files Win32 API	cscapi.dll
0x0000000C0DD70000	2017.140:3238.1	14.0:3238.1	0	0	0	0	0	67699888	Microsoft Corporation	SQL Event Messages DLL	sqlevn70.rll
0x0000000C1C190000	2017.140:3238.1	14.0:3238.1	0	0	0	0	0	67699888	Microsoft Corporation	Virtual Device Interface for BACKUP/RESTORE	SQLVDI.DLL
0x0000000C1C1E0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Version Checking and File Installation Libraries	VERSION.dll
0x0000000C1C630000	2017.140:3238.1	14.0:3238.1	0	0	0	0	0	67699888	Microsoft Corporation	SQL Server Windows NT - 64 Bit	hkruntime.dll
0x0000000C1C920000	2017.140:3238.1	14.0:3238.1	0	0	0	0	0	67699888	Microsoft Corporation	SQL Server Windows NT - 64 Bit	hkcompile.dll
0x0000000C1CAA0000	2017.140:3238.1	14.0:3238.1	0	0	0	0	0	67699888	Microsoft Corporation	SQL Server Windows NT - 64 Bit	hkengine.dll
0x0000000C1D1C0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Windows Image Helper	dbghelp.dll
0x0000000C1D390000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Shell Light-weight Utility Library	SHLWAPI.dll
0x0000000C1D3F0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Windows NCrypt Router	ncrypt.dll
0x0000000C1D420000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Microsoft ASN.1 API	NTASN1.dll
0x0000000C1D460000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	Microsoft Authentication Package v1.0	msv1_0.DLL
0x0000000C1D4E0000	10.0:17134.1	10.0:17134.1	0	0	0	0	0	67699888	Microsoft Corporation	NTLM Shared Functionality	NtlmShared.dll
