21,428,0,0x0081,173723,ONDEMAND_TASK_QUEUE             ,                                                                                                                                                                                                                                                                ,1,1,0,0,0,2019-11-19 06:22:51.563,2019-11-19 06:22:51.563,0,0,background                    ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,TASK MANAGER    ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
22,0,0,0x0000,0,MISCELLANEOUS                   ,                                                                                                                                                                                                                                                                ,1,1,5,0,2,2019-11-19 06:22:53.133,2019-11-19 06:22:53.133,0,0,sleeping                      ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,TASK MANAGER    ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
23,0,0,0x0000,0,MISCELLANEOUS                   ,                                                                                                                                                                                                                                                                ,1,1,0,0,0,2019-11-19 06:22:53.133,2019-11-19 06:22:53.133,0,0,sleeping                      ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,TASK MANAGER    ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
24,0,0,0x0000,0,MISCELLANEOUS                   ,                                                                                                                                                                                                                                                                ,1,1,0,0,0,2019-11-19 06:22:53.133,2019-11-19 06:22:53.133,0,0,sleeping                      ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,TASK MANAGER    ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
25,544,0,0x00B3,172236,BROKER_EVENTHANDLER             ,                                                                                                                                                                                                                                                                ,1,1,6,103,0,2019-11-19 06:22:53.003,2019-11-19 06:22:53.003,0,0,background                    ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,BRKR EVENT HNDLR,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
26,532,0,0x036B,173712,HADR_NOTIFICATION_DEQUEUE       ,                                                                                                                                                                                                                                                                ,0,1,0,0,0,2019-11-19 06:22:51.573,2019-11-19 06:22:51.573,0,0,background                    ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,HADR_AR_MGR_NOTI,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
27,576,0,0x00AE,172276,BROKER_TRANSMITTER              ,                                                                                                                                                                                                                                                                ,1,1,0,0,0,2019-11-19 06:22:53.010,2019-11-19 06:22:53.010,0,0,background                    ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,BRKR TASK       ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
28,572,0,0x006C,346,SLEEP_TASK                      ,                                                                                                                                                                                                                                                                ,1,1,0,0,0,2019-11-19 06:22:53.010,2019-11-19 06:22:53.010,0,0,background                    ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,BRKR TASK       ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
29,540,0,0x032F,207,HADR_FILESTREAM_IOMGR_IOCOMPLETI,                                                                                                                                                                                                                                                                ,1,1,13,0,0,2019-11-19 06:22:53.010,2019-11-19 06:22:53.010,0,0,background                    ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,BRKR TASK       ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
30,0,0,0x0000,0,MISCELLANEOUS                   ,                                                                                                                                                                                                                                                                ,1,1,0,0,0,2019-11-19 06:23:08.137,2019-11-19 06:23:08.137,0,0,sleeping                      ,0x0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,                                                                                                                                ,                                                                                                                                ,          ,TASK MANAGER    ,                                                                                                                                ,                                                                                                                                ,            ,            ,sa                                                                                                                              ,0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0x0000000000000000000000000000000000000000,0,0,0
