28	0	2019-11-19 06:22:53.010	background	BRKR TASK					1	1		0	BROKER_TO_FLUSH	586	BROKER_TO_FLUSH	""	0	1	0		0	0	0	69077	6	0x0000000BFD04FC28	0	0	0	4096	us_english	mdy	7	1	0	1	0	1	1	1	1	2	-1	0	0	0	1	0	0	1					1			0
29	0	2019-11-19 06:22:53.010	background	BRKR TASK					1	1		0	HADR_FILESTREAM_IOMGR_IOCOMPLETION	48	HADR_FILESTREAM_IOMGR_IOCOMPLETION	""	0	1	0		0	0	3	69077	0	0x0000000BFD01DC28	0	0	0	4096	us_english	mdy	7	1	0	1	0	1	1	1	1	2	-1	0	0	0	1	0	0	1					1			0
30	0	2019-11-19 06:23:08.137	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
31	0	2019-11-19 06:23:23.140	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	32	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
32	0	2019-11-19 06:23:23.140	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	16	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
33	0	2019-11-19 06:23:53.147	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	48	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
34	0	2019-11-19 06:23:53.147	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
35	0	2019-11-19 06:23:53.147	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
36	0	2019-11-19 06:23:53.147	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
37	0	2019-11-19 06:22:53.137	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	48	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
38	0	2019-11-19 06:22:53.137	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	127	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
39	0	2019-11-19 06:23:53.147	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
40	0	2019-11-19 06:23:53.147	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
41	0	2019-11-19 06:23:53.147	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
42	0	2019-11-19 06:23:53.147	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
43	0	2019-11-19 06:23:53.147	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
44	0	2019-11-19 06:23:53.147	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
45	0	2019-11-19 06:23:53.147	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
46	0	2019-11-19 06:23:53.147	sleeping	TASK MANAGER					1	1		0		0	MISCELLANEOUS	""	0	1	0		0	0	0	0		0x0000000000000000	0	0	0	4096	us_english	mdy	7	0	0	0	0	0	0	0	0	2	-1	0	0	0	1	0	0	1					1			0
53	0	2019-11-19 06:24:02.083	running	SELECT	0x02000000FDA044129BAB8D170F59EC2B7557E0D6D92D6EA70000000000000000000000000000000000000000	0	74	0x06000600FDA04412A078B9E70B00000001000000000000000000000000000000000000000000000000000000	6	1	6499B3E9-D3F6-496D-A99D-2314FFD0F226	0		0	MEMORY_ALLOCATION_EXT	""	0	1	94584	0x	0	0	3	3	7	0x0000000BE7B8A108	0	0	2	-1	us_english	mdy	7	1	0	1	0	1	1	1	1	2	-1	0	1	0	0	0	0	2	0x560136A706EF620A	0x63AD167562BDAE5D			1			0
